file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
C:\Users\isaac\phlag\caster\data\ape.fa	212000	0.657382	0.061229	0.674249	0.79449	16000
C:\Users\isaac\phlag\caster\data\ape.fa	216000	0.559793	0.0749608	0.506352	0.761619	16000
C:\Users\isaac\phlag\caster\data\ape.fa	220000	0.438763	0.0408435	0.772368	0.750133	16000
C:\Users\isaac\phlag\caster\data\ape.fa	224000	0.344174	0.108228	0.241098	0.486316	16000
C:\Users\isaac\phlag\caster\data\ape.fa	228000	0.391496	0.080517	0.633704	0.68382	16000
C:\Users\isaac\phlag\caster\data\ape.fa	232000	0.508304	0.0471923	0.703874	0.767923	16000
C:\Users\isaac\phlag\caster\data\ape.fa	236000	0.38891	0.127989	0.43007	0.59093	16000
C:\Users\isaac\phlag\caster\data\ape.fa	240000	0.334579	0.080746	0.507411	0.644726	16000
C:\Users\isaac\phlag\caster\data\ape.fa	244000	0.416278	0.0750559	0.317562	0.689898	16000
C:\Users\isaac\phlag\caster\data\ape.fa	248000	0.439434	0.113883	0.591653	0.659025	16000
C:\Users\isaac\phlag\caster\data\ape.fa	252000	0.584548	0.128891	0.600361	0.694787	16000
C:\Users\isaac\phlag\caster\data\ape.fa	256000	0.487661	0.0613656	0.388288	0.771428	16000
C:\Users\isaac\phlag\caster\data\ape.fa	260000	0.34478	0.101198	0.659757	0.641799	16000
C:\Users\isaac\phlag\caster\data\ape.fa	264000	0.534966	0.0611974	0.362942	0.803264	16000
C:\Users\isaac\phlag\caster\data\ape.fa	268000	0.580239	0.0472708	0.808101	0.778488	16000
C:\Users\isaac\phlag\caster\data\ape.fa	272000	0.584693	0.0675473	0.685758	0.765146	16000
C:\Users\isaac\phlag\caster\data\ape.fa	276000	0.486857	0.141533	0.788278	0.661011	16000
C:\Users\isaac\phlag\caster\data\ape.fa	280000	0.439873	0.101823	0.726023	0.680545	16000
C:\Users\isaac\phlag\caster\data\ape.fa	284000	0.368494	0.108221	0.458964	0.613467	16000
C:\Users\isaac\phlag\caster\data\ape.fa	288000	0.343739	0.0271818	0.788929	0.736723	16000
C:\Users\isaac\phlag\caster\data\ape.fa	292000	0.58234	0.0747683	0.430204	0.780489	16000
C:\Users\isaac\phlag\caster\data\ape.fa	296000	0.316675	0.0475643	0.640561	0.698942	16000
C:\Users\isaac\phlag\caster\data\ape.fa	300000	0.392247	0.0479387	0.409716	0.745361	16000
C:\Users\isaac\phlag\caster\data\ape.fa	304000	0.529897	0.042179	0.911995	0.764323	16000
C:\Users\isaac\phlag\caster\data\ape.fa	308000	0.488716	0.0951413	0.686107	0.702624	16000
C:\Users\isaac\phlag\caster\data\ape.fa	312000	0.392149	0.175714	0.412178	0.531057	16000
C:\Users\isaac\phlag\caster\data\ape.fa	316000	0.488092	0.0599381	0.402996	0.772742	16000
C:\Users\isaac\phlag\caster\data\ape.fa	320000	0.484355	0.153558	0.406497	0.606173	16000
C:\Users\isaac\phlag\caster\data\ape.fa	324000	0.441025	0.0268919	0.476868	0.816379	16000
C:\Users\isaac\phlag\caster\data\ape.fa	328000	0.440833	0.155223	0.595109	0.616011	16000
C:\Users\isaac\phlag\caster\data\ape.fa	332000	0.387739	0.127379	0.361588	0.569936	16000
C:\Users\isaac\phlag\caster\data\ape.fa	336000	0.367643	0.0746371	0.4198	0.664457	16000
C:\Users\isaac\phlag\caster\data\ape.fa	340000	0.487505	0.0746217	0.766305	0.724819	16000
C:\Users\isaac\phlag\caster\data\ape.fa	344000	0.434776	0.0478223	0.79388	0.739265	16000
C:\Users\isaac\phlag\caster\data\ape.fa	348000	0.390374	0.115598	0.327373	0.578519	16000
C:\Users\isaac\phlag\caster\data\ape.fa	352000	0.342497	0.093366	0.739404	0.656801	16000
C:\Users\isaac\phlag\caster\data\ape.fa	356000	0.535232	0.120284	0.744412	0.691792	16000
C:\Users\isaac\phlag\caster\data\ape.fa	360000	0.510348	0.114217	0.380366	0.673848	16000
C:\Users\isaac\phlag\caster\data\ape.fa	364000	0.487204	0.087568	0.390542	0.711129	16000
C:\Users\isaac\phlag\caster\data\ape.fa	368000	0.67886	0.107168	0.364549	0.767386	16000
C:\Users\isaac\phlag\caster\data\ape.fa	372000	0.387464	0.268232	1	0.575352	16000
C:\Users\isaac\phlag\caster\data\ape.fa	376000	0.244668	0.0676314	0.537571	0.61603	16000
C:\Users\isaac\phlag\caster\data\ape.fa	380000	0.387847	0.108537	0.404792	0.612806	16000
C:\Users\isaac\phlag\caster\data\ape.fa	384000	0.368906	0.108213	0.628933	0.640403	16000
C:\Users\isaac\phlag\caster\data\ape.fa	388000	0.603282	0.147035	0.460273	0.675046	16000
C:\Users\isaac\phlag\caster\data\ape.fa	392000	0.583369	0.188568	0.387945	0.610149	16000
C:\Users\isaac\phlag\caster\data\ape.fa	396000	0.654094	0.0878561	0.7373	0.756584	16000
C:\Users\isaac\phlag\caster\data\ape.fa	400000	0.199026	0.0673814	0.219857	0	16000
C:\Users\isaac\phlag\caster\data\ape.fa	404000	0.86415	0.0675792	0.675635	0.83487	16000
C:\Users\isaac\phlag\caster\data\ape.fa	408000	0.438296	0.0743008	0.574976	0.710381	16000
C:\Users\isaac\phlag\caster\data\ape.fa	412000	0.438805	0.0878227	0.360293	0.679057	16000
C:\Users\isaac\phlag\caster\data\ape.fa	416000	0.585476	0.108759	0.537026	0.719009	16000
C:\Users\isaac\phlag\caster\data\ape.fa	420000	0.647921	0.101091	0.539525	0.750598	16000
C:\Users\isaac\phlag\caster\data\ape.fa	424000	0.630488	0.207467	0.677249	0.641589	16000
C:\Users\isaac\phlag\caster\data\ape.fa	428000	0.343695	0.0816434	0.712803	0.668192	16000
C:\Users\isaac\phlag\caster\data\ape.fa	432000	0.387833	0.0674846	0.297817	0.684652	16000
C:\Users\isaac\phlag\caster\data\ape.fa	436000	0.39203	0.121191	0.367608	0.584776	16000
C:\Users\isaac\phlag\caster\data\ape.fa	440000	0.632253	0.0670754	0.515513	0.800064	16000
C:\Users\isaac\phlag\caster\data\ape.fa	444000	0.7275	0.121418	0.283729	0.770852	16000
C:\Users\isaac\phlag\caster\data\ape.fa	448000	0.487378	0.101496	0.36576	0.682652	16000
C:\Users\isaac\phlag\caster\data\ape.fa	452000	0.558395	0.0277057	0.522587	0.849423	16000
C:\Users\isaac\phlag\caster\data\ape.fa	456000	0.440383	0.0596421	0.903223	0.724999	16000
C:\Users\isaac\phlag\caster\data\ape.fa	460000	0.942219	0.167287	0.124121	0.794837	16000
C:\Users\isaac\phlag\caster\data\ape.fa	464000	0.440762	0.107119	0.427657	0.651888	16000
C:\Users\isaac\phlag\caster\data\ape.fa	468000	0.433123	0.0393656	0.366579	0.80939	16000
C:\Users\isaac\phlag\caster\data\ape.fa	472000	0.437454	0.101462	0.617843	0.674883	16000
C:\Users\isaac\phlag\caster\data\ape.fa	476000	0.390778	0.0938389	0.319742	0.620025	16000
C:\Users\isaac\phlag\caster\data\ape.fa	480000	0.364021	0.0869906	0.163602	0.475618	16000
C:\Users\isaac\phlag\caster\data\ape.fa	484000	0.482864	0.114153	0.317915	0.649477	16000
C:\Users\isaac\phlag\caster\data\ape.fa	488000	0.630324	0.0414465	0.597663	0.82805	16000
C:\Users\isaac\phlag\caster\data\ape.fa	492000	0.389205	0.0741182	0.325598	0.669514	16000
C:\Users\isaac\phlag\caster\data\ape.fa	496000	0.268809	0.228635	0.375953	0.389627	16000
