file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	29000	45967.5	75946.8	300172	-0.0710266	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	30000	44436.8	69299.1	303582	-0.0595763	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	31000	46422.3	70970.5	311531	-0.0572321	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	32000	46557.4	72230.5	313891	-0.0593351	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	33000	47984.7	70268.1	307358	-0.0523561	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	34000	47700.2	68040	308406	-0.0479547	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	35000	46286	63848.3	303247	-0.0424845	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	36000	46164.5	64249.1	303897	-0.0436499	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	37000	45375.4	64048	300909	-0.045506	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	38000	45204.2	63098.1	305074	-0.043287	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	39000	44283.1	63107.6	306717	-0.045458	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	40000	46835.6	62022.8	312108	-0.0360769	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	41000	47367.2	62949.6	310250	-0.0370509	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	42000	48844.8	66288.5	301473	-0.041871	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	43000	49427	62164.4	291993	-0.0315608	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	44000	51911.8	57983.1	285165	-0.015368	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	45000	50792.9	58971	290491	-0.0204323	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	46000	53499.2	59604.9	282816	-0.0154215	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	47000	52779.8	59106.5	272992	-0.0164383	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	48000	52165	61476.8	273213	-0.0240705	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	49000	53966.7	60076	283774	-0.0153571	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	50000	50300.9	61789.9	287173	-0.0287754	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	51000	49020.3	61322.1	286988	-0.0309611	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	52000	51999.4	64396.2	279520	-0.0313116	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	53000	50170	61098.9	266764	-0.0289098	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	54000	50251.2	65187.4	265239	-0.0392359	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	55000	47863.1	63878.6	266427	-0.0423502	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	56000	47993.6	66833.6	268404	-0.0491611	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	57000	48016.3	63882.8	268784	-0.0416791	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	58000	46673.9	61209.3	262167	-0.0392795	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	59000	45228.8	57619.2	268006	-0.0334106	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	60000	43491.4	58995.5	267336	-0.0419231	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	61000	43268.7	57389.2	269952	-0.0381005	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	62000	43277.1	55136.4	271287	-0.0320783	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	63000	46543	55554.6	281715	-0.0234793	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	64000	47150.1	56887.6	293500	-0.0244945	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	65000	48070.1	59295.2	299533	-0.0275868	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	66000	48867.7	56918.4	299275	-0.0198753	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	67000	49379.7	59096.3	296957	-0.0239658	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	68000	51491	60989.2	301258	-0.022957	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	69000	56280.7	64267.8	302641	-0.0188736	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	70000	61257.9	68432.6	300506	-0.0166777	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	71000	65418.9	65416.8	292068	4.83089e-06	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	72000	68724	71224.2	291368	-0.00579658	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	73000	67740.2	72628.2	279516	-0.0116412	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	74000	71927.6	72408.6	289054	-0.0011098	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	75000	69551.1	75875	288160	-0.014585	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	76000	69535.7	71966.5	295101	-0.00556761	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	77000	73929.2	74755.2	300278	-0.00183976	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	78000	71414.1	73485.8	308625	-0.00456814	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	79000	70916.9	74444.2	301227	-0.00789835	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	80000	72335	74774.2	300361	-0.00545112	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	81000	70489.4	73540.3	293241	-0.00697714	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	82000	73063.1	72451.4	293830	0.00139225	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	83000	74814.1	68666.5	300210	0.0138555	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	84000	76981.5	69027.6	293621	0.0180924	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	85000	78871.6	71730.2	288091	0.0162789	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	86000	81814.9	73311	288357	0.0191752	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	87000	81393.6	74812.9	292118	0.0146784	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	88000	79821.7	74948.7	286740	0.011037	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	89000	80638.6	72977.7	287743	0.0173574	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	90000	80033.2	74284	294001	0.012824	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	91000	81990.5	75258.7	296669	0.0148303	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	92000	82170.7	73721.1	302938	0.0184157	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	93000	80228.4	76525	305167	0.00801747	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	94000	79221.8	76588.1	301225	0.00576256	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	95000	80108.2	78448.3	298877	0.00362884	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	96000	79400.2	78502	301363	0.00195579	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	97000	79727	79119.5	311023	0.00129308	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	98000	83051.1	76260.8	309475	0.0144847	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	99000	82945.3	77804.6	302217	0.0111039	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	100000	84769.7	75508.9	308884	0.019739	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	101000	84684.4	75899.4	318320	0.018344	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	102000	80618.9	71607.5	337272	0.0184093	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	103000	80516.3	70539.9	354901	0.0197179	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	104000	82032.7	75080.1	355858	0.0135535	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	105000	87966.1	76437.7	352631	0.0222973	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	106000	86456.3	77344.2	353181	0.0176255	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	107000	88081.9	83670.9	360710	0.00828419	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	108000	87492.3	85578.3	371551	0.00351435	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	109000	89229	86147.7	376271	0.00558562	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	110000	90567.2	85496.6	375866	0.00918701	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	111000	90285.2	85318.7	375020	0.00901987	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	112000	92834.5	88313.7	377936	0.00808609	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	113000	93251	88214.5	376212	0.00903115	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	114000	91166.2	87390.3	370579	0.0068761	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	115000	92053.9	86186	364044	0.0108207	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	116000	90842.2	87566.3	360637	0.00607721	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	117000	93339.5	84992	359519	0.0155201	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	118000	91053.4	86703.4	356128	0.00814779	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	119000	90969.5	84211.5	355653	0.0127309	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	120000	86897.4	82661.1	358975	0.00801523	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	121000	85442.4	82586.4	375225	0.00525733	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	122000	80601	78144.7	383976	0.00452589	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	123000	80912.8	77122.2	385019	0.00698033	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	124000	75342.9	77553.4	382069	-0.00413195	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	125000	75452.8	77080.2	379819	-0.00305704	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	126000	74770.4	84561.3	372819	-0.0183988	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	127000	72037.7	83254.3	364411	-0.0215827	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	128000	71287.5	78901.7	356476	-0.0150282	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	129000	71143.4	80392.9	359274	-0.0181075	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	130000	69049.2	80692.2	360009	-0.0228406	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	131000	68764.4	79781.3	362541	-0.0215558	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	132000	64702.2	77433.4	358099	-0.0254503	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	133000	62891.8	81029.6	354345	-0.0364019	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	134000	63233.8	81357.7	358549	-0.0360215	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	135000	61263.4	78100	357375	-0.0338942	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	136000	56671.9	74382.9	356288	-0.0363419	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	137000	59292.4	72351.4	351445	-0.0270322	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	138000	59115.5	72855.2	358458	-0.0280156	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	139000	58833.4	73746.4	351766	-0.03079	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	140000	56732.1	72059.3	343385	-0.0324608	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	141000	53721.6	72808.6	341019	-0.0408234	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	142000	51845	70722.7	336938	-0.0410825	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	143000	55715.5	66158.3	346153	-0.0223123	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	144000	51857.3	66002.7	346817	-0.0304413	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	145000	52247.9	63048	346501	-0.023387	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	146000	52698.6	62265.6	349957	-0.0205775	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	147000	55239.2	60898.1	342968	-0.012326	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	148000	53884.8	61888.8	339354	-0.0175862	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	149000	53602.5	60033.9	342140	-0.0141109	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	150000	55152	61508.9	326797	-0.0143349	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	151000	55673.3	63390.4	314827	-0.0177857	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	152000	58467.5	65655.5	296318	-0.0170964	11980800000
C:\Users\isaac\phlag\caster\data\simulations\anomaly_case-admixture-Strigiformes_N297_rate090_time7099554-500Kb-1.fa	153000	61231.6	69616.1	285463	-0.02014	11980800000
