file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
/drive2/iang/msa/ape.fa	212000	0.807537	0.496095	11.3813	0.0245522	200000
/drive2/iang/msa/ape.fa	213000	0.775621	0.588656	11.5023	0.014531	200000
/drive2/iang/msa/ape.fa	214000	0.715018	0.588935	11.3676	0.00995014	200000
/drive2/iang/msa/ape.fa	215000	0.729209	0.663213	11.4556	0.00513674	200000
/drive2/iang/msa/ape.fa	216000	0.699495	0.692282	11.2624	0.000570071	200000
/drive2/iang/msa/ape.fa	217000	0.698749	0.722509	11.5426	-0.00183282	200000
/drive2/iang/msa/ape.fa	218000	0.697324	0.690003	11.3588	0.000574352	200000
/drive2/iang/msa/ape.fa	219000	0.726919	0.748742	11.4035	-0.00169448	200000
/drive2/iang/msa/ape.fa	220000	0.743299	0.672155	11.3627	0.00556763	200000
/drive2/iang/msa/ape.fa	221000	0.804416	0.826273	11.3313	-0.00168622	200000
/drive2/iang/msa/ape.fa	222000	0.835564	0.764888	11.4298	0.00542404	200000
/drive2/iang/msa/ape.fa	223000	0.746079	0.735059	11.1621	0.000871577	200000
/drive2/iang/msa/ape.fa	224000	0.774232	0.672718	11.2226	0.0080124	200000
/drive2/iang/msa/ape.fa	225000	0.820069	0.812319	11.0673	0.00061024	200000
/drive2/iang/msa/ape.fa	226000	0.789514	0.812237	11.0881	-0.00179063	200000
/drive2/iang/msa/ape.fa	227000	0.759506	0.840609	10.9282	-0.00647353	200000
/drive2/iang/msa/ape.fa	228000	0.818435	0.871337	11.2892	-0.00407596	200000
/drive2/iang/msa/ape.fa	229000	0.818435	0.870963	11.3925	-0.00401536	200000
/drive2/iang/msa/ape.fa	230000	0.788121	0.932119	10.9306	-0.0113825	200000
/drive2/iang/msa/ape.fa	231000	0.85075	0.904421	11.0927	-0.00417743	200000
/drive2/iang/msa/ape.fa	232000	0.880814	0.964392	11.0492	-0.0064818	200000
/drive2/iang/msa/ape.fa	233000	0.882676	0.996281	10.9175	-0.00887784	200000
/drive2/iang/msa/ape.fa	234000	0.820922	0.903884	10.6361	-0.00671162	200000
/drive2/iang/msa/ape.fa	235000	0.79063	0.843282	10.7266	-0.00425967	200000
/drive2/iang/msa/ape.fa	236000	0.805289	0.798493	10.7675	0.000549342	200000
/drive2/iang/msa/ape.fa	237000	0.851702	0.844631	11.0014	0.000556924	200000
/drive2/iang/msa/ape.fa	238000	0.851302	0.723208	11.157	0.0100612	200000
/drive2/iang/msa/ape.fa	239000	0.943971	0.755007	11.2901	0.0145478	200000
/drive2/iang/msa/ape.fa	240000	0.834816	0.801085	11.6013	0.00254824	200000
/drive2/iang/msa/ape.fa	241000	0.699195	0.78736	11.7179	-0.00667694	200000
/drive2/iang/msa/ape.fa	242000	0.762026	0.700221	11.65	0.00471352	200000
/drive2/iang/msa/ape.fa	243000	0.732325	0.701346	11.6304	0.00237131	200000
/drive2/iang/msa/ape.fa	244000	0.762082	0.672032	11.7532	0.00682857	200000
/drive2/iang/msa/ape.fa	245000	0.653335	0.687737	11.8441	-0.00260913	200000
/drive2/iang/msa/ape.fa	246000	0.592821	0.689014	12.1899	-0.00714038	200000
/drive2/iang/msa/ape.fa	247000	0.593377	0.628184	12.2598	-0.00258185	200000
/drive2/iang/msa/ape.fa	248000	0.623813	0.597994	12.1667	0.00192844	200000
/drive2/iang/msa/ape.fa	249000	0.562323	0.59614	11.758	-0.00261819	200000
/drive2/iang/msa/ape.fa	250000	0.590346	0.535556	11.9344	0.00419517	200000
/drive2/iang/msa/ape.fa	251000	0.576664	0.491469	12.1232	0.00645848	200000
/drive2/iang/msa/ape.fa	252000	0.604673	0.613827	12.1448	-0.000685018	200000
/drive2/iang/msa/ape.fa	253000	0.588348	0.50511	11.601	0.00655706	200000
/drive2/iang/msa/ape.fa	254000	0.450795	0.521194	11.3263	-0.0057243	200000
/drive2/iang/msa/ape.fa	255000	0.269369	0.490786	11.4252	-0.0181707	200000
/drive2/iang/msa/ape.fa	256000	0.194535	0.384006	11.5108	-0.0156726	200000
/drive2/iang/msa/ape.fa	257000	0.178465	0.398916	11.8458	-0.017745	200000
/drive2/iang/msa/ape.fa	258000	0.22479	0.503376	12.1582	-0.0216186	200000
/drive2/iang/msa/ape.fa	259000	0.255393	0.56572	12.2765	-0.0236933	200000
/drive2/iang/msa/ape.fa	260000	0.346273	0.535391	12.0506	-0.0146237	200000
/drive2/iang/msa/ape.fa	261000	0.332645	0.489225	12.0697	-0.0121459	200000
/drive2/iang/msa/ape.fa	262000	0.227194	0.475144	12.0885	-0.0193849	200000
/drive2/iang/msa/ape.fa	263000	0.227547	0.383005	12.383	-0.0119643	200000
/drive2/iang/msa/ape.fa	264000	0.258768	0.4149	12.34	-0.0119976	200000
/drive2/iang/msa/ape.fa	265000	0.257656	0.292461	12.3456	-0.00269895	200000
/drive2/iang/msa/ape.fa	266000	0.257656	0.232867	12.5696	0.00189804	200000
/drive2/iang/msa/ape.fa	267000	0.256914	0.169646	12.2846	0.00686541	200000
/drive2/iang/msa/ape.fa	268000	0.287743	0.140849	12.4814	0.0113783	200000
/drive2/iang/msa/ape.fa	269000	0.288018	0.11203	12.6055	0.0135317	200000
/drive2/iang/msa/ape.fa	270000	0.27344	0.158553	12.5089	0.00887778	200000
/drive2/iang/msa/ape.fa	271000	0.318604	0.0516399	12.4253	0.0208637	200000
/drive2/iang/msa/ape.fa	272000	0.240281	0.0352279	12.5982	0.015928	200000
/drive2/iang/msa/ape.fa	273000	0.254163	0.080441	12.5599	0.0134726	200000
/drive2/iang/msa/ape.fa	274000	0.30205	0.094749	12.8677	0.0156283	200000
/drive2/iang/msa/ape.fa	275000	0.286883	-0.0449555	12.7208	0.0255994	200000
/drive2/iang/msa/ape.fa	276000	0.332514	-0.0600825	12.7631	0.0301174	200000
/drive2/iang/msa/ape.fa	277000	0.332166	-0.0578577	12.9548	0.0294822	200000
/drive2/iang/msa/ape.fa	278000	0.273238	-0.0886225	12.6702	0.0281497	200000
/drive2/iang/msa/ape.fa	279000	0.257781	-0.0735886	12.457	0.0262134	200000
/drive2/iang/msa/ape.fa	280000	0.331323	-0.0900305	12.7349	0.0324712	200000
/drive2/iang/msa/ape.fa	281000	0.363041	-0.0286398	12.6424	0.0301831	200000
/drive2/iang/msa/ape.fa	282000	0.332813	-0.0886107	12.8367	0.0322168	200000
/drive2/iang/msa/ape.fa	283000	0.318477	-0.0737441	13.0128	0.0295848	200000
/drive2/iang/msa/ape.fa	284000	0.379334	-0.0425426	13.4712	0.030553	200000
/drive2/iang/msa/ape.fa	285000	0.379334	-0.0110596	13.2663	0.0286327	200000
/drive2/iang/msa/ape.fa	286000	0.364676	0.00276102	12.9883	0.027098	200000
/drive2/iang/msa/ape.fa	287000	0.349679	0.0186074	12.731	0.025274	200000
/drive2/iang/msa/ape.fa	288000	0.288792	0.0783813	12.5414	0.0163	200000
/drive2/iang/msa/ape.fa	289000	0.39244	-0.00140228	12.3498	0.0309119	200000
/drive2/iang/msa/ape.fa	290000	0.532062	-0.0161424	11.7911	0.044544	200000
/drive2/iang/msa/ape.fa	291000	0.63833	0.059195	11.8121	0.0462951	200000
/drive2/iang/msa/ape.fa	292000	0.606783	0.0593903	12.3841	0.0419448	200000
/drive2/iang/msa/ape.fa	293000	0.622537	0.0743876	12.1492	0.0426704	200000
/drive2/iang/msa/ape.fa	294000	0.561397	0.0758501	12.2434	0.0376957	200000
/drive2/iang/msa/ape.fa	295000	0.621912	0.0125081	12.5551	0.0462035	200000
/drive2/iang/msa/ape.fa	296000	0.59164	0.0125081	12.6325	0.0437521	200000
/drive2/iang/msa/ape.fa	297000	0.619184	0.0408526	12.8562	0.0427879	200000
/drive2/iang/msa/ape.fa	298000	0.588748	0.0381548	13.1345	0.0400101	200000
/drive2/iang/msa/ape.fa	299000	0.636665	0.0553245	13.4224	0.0411878	200000
/drive2/iang/msa/ape.fa	300000	0.639004	0.147178	13.2487	0.0350432	200000
/drive2/iang/msa/ape.fa	301000	0.669834	0.0852298	13.1412	0.0420691	200000
/drive2/iang/msa/ape.fa	302000	0.610455	0.0255683	13.0633	0.0426944	200000
/drive2/iang/msa/ape.fa	303000	0.640663	0.0525011	13.3154	0.041986	200000
/drive2/iang/msa/ape.fa	304000	0.732012	0.0210929	13.0431	0.0515299	200000
/drive2/iang/msa/ape.fa	305000	0.762241	0.0220877	13.2185	0.0528574	200000
/drive2/iang/msa/ape.fa	306000	0.854406	0.0834129	13.152	0.05472	200000
/drive2/iang/msa/ape.fa	307000	0.854923	0.0828014	12.8642	0.0559429	200000
/drive2/iang/msa/ape.fa	308000	0.837087	0.00767595	12.7008	0.0612314	200000
/drive2/iang/msa/ape.fa	309000	0.883291	0.0225616	12.6284	0.0635965	200000
/drive2/iang/msa/ape.fa	310000	0.740803	0.0360259	12.8017	0.0519037	200000
/drive2/iang/msa/ape.fa	311000	0.754316	0.0814021	12.6103	0.0500455	200000
