file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
C:\Users\isaac\phlag\caster\data\ape.fa	22400	0.268185	0.18886	0.53601	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	22800	0.181133	0.18886	0.323989	0.86519	1600
C:\Users\isaac\phlag\caster\data\ape.fa	23200	0.310787	0.236331	0.351447	0.865434	1600
C:\Users\isaac\phlag\caster\data\ape.fa	23600	0.268185	0.18886	0.10471	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	24000	0.268185	0.18886	0.267676	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	24400	0.268185	0.18886	0.269305	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	24800	0.268185	0.18886	0.0463386	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	25200	0.437673	0.18886	0.214878	0.865735	1600
C:\Users\isaac\phlag\caster\data\ape.fa	25600	0.484607	0.18886	0.517795	0.865549	1600
C:\Users\isaac\phlag\caster\data\ape.fa	26000	0.268185	0.18886	0.270916	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	26400	0.268185	0.256727	0.480565	0.865408	1600
C:\Users\isaac\phlag\caster\data\ape.fa	26800	0.354223	0.260764	0.162203	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	27200	0.354051	0.18886	0.106277	0.865212	1600
C:\Users\isaac\phlag\caster\data\ape.fa	27600	0.351122	0.18886	0.479039	0.865511	1600
C:\Users\isaac\phlag\caster\data\ape.fa	28000	0.310985	0.18886	0.404255	0.8655	1600
C:\Users\isaac\phlag\caster\data\ape.fa	28400	0.352507	0.165371	0.216683	0.866256	1600
C:\Users\isaac\phlag\caster\data\ape.fa	28800	0.350458	0.188853	0.320784	0.865555	1600
C:\Users\isaac\phlag\caster\data\ape.fa	29200	0.311045	0.18886	0.298029	0.865533	1600
C:\Users\isaac\phlag\caster\data\ape.fa	29600	0.268185	0.212573	0.324392	0.865414	1600
C:\Users\isaac\phlag\caster\data\ape.fa	30000	0.268185	0.116685	0.376527	0.865744	1600
C:\Users\isaac\phlag\caster\data\ape.fa	30400	0.349779	0.21159	0.371547	0.865496	1600
C:\Users\isaac\phlag\caster\data\ape.fa	30800	0.268185	0.21268	0.162282	0.865727	1600
C:\Users\isaac\phlag\caster\data\ape.fa	31200	0.350991	0.165343	0.216683	0.866277	1600
C:\Users\isaac\phlag\caster\data\ape.fa	31600	0.268185	0.18886	0.322478	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	32000	0.348198	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	32400	0.268185	0.23634	0.161303	0.875155	1600
C:\Users\isaac\phlag\caster\data\ape.fa	32800	0.268185	0.18886	0.162992	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	33200	0.265636	0.18886	0.321697	0.865463	1600
C:\Users\isaac\phlag\caster\data\ape.fa	33600	0.505707	0.18886	0.316864	0.865625	1600
C:\Users\isaac\phlag\caster\data\ape.fa	34000	0.268185	0.0926324	0.4817	0.865652	1600
C:\Users\isaac\phlag\caster\data\ape.fa	34400	0.268185	0.18886	0.372392	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	34800	0.350514	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	35200	0.183244	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	35600	1	0.18886	0.371014	0.865664	1600
C:\Users\isaac\phlag\caster\data\ape.fa	36000	0.428435	0.18886	0.318067	0.865599	1600
C:\Users\isaac\phlag\caster\data\ape.fa	36400	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	36800	0.268185	0.301787	0.214896	0.8652	1600
C:\Users\isaac\phlag\caster\data\ape.fa	37200	0.268185	0.18886	0.324036	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	37600	0.353109	0.187795	0.377868	0.865535	1600
C:\Users\isaac\phlag\caster\data\ape.fa	38000	0.266653	0.18886	0.269562	0.865462	1600
C:\Users\isaac\phlag\caster\data\ape.fa	38400	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	38800	0.353928	0.308787	0.541713	0.865425	1600
C:\Users\isaac\phlag\caster\data\ape.fa	39200	0.268185	0.0943021	0.485007	0.865643	1600
C:\Users\isaac\phlag\caster\data\ape.fa	39600	0.177909	0.190434	0.430846	0.86537	1600
C:\Users\isaac\phlag\caster\data\ape.fa	40000	0.268185	0.422137	0.15552	0.865125	1600
C:\Users\isaac\phlag\caster\data\ape.fa	40400	0.268185	0.18886	0.579561	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	40800	0.178257	0.160916	0.270193	0.865656	1600
C:\Users\isaac\phlag\caster\data\ape.fa	41200	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	41600	0.268185	0.14028	0.326653	0.865732	1600
C:\Users\isaac\phlag\caster\data\ape.fa	42000	0.268185	0.18886	0.269542	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	42400	0.394018	0.235598	0.296293	0.8655	1600
C:\Users\isaac\phlag\caster\data\ape.fa	42800	0.351346	0.18869	0.374521	0.865533	1600
C:\Users\isaac\phlag\caster\data\ape.fa	43200	0.35437	0.213577	0.216683	0.865551	1600
C:\Users\isaac\phlag\caster\data\ape.fa	43600	0.268185	0.18886	0.266353	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	44000	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	44400	0.348908	0.164741	0.376285	0.86558	1600
C:\Users\isaac\phlag\caster\data\ape.fa	44800	0.225297	0.164336	0.350308	0.865469	1600
C:\Users\isaac\phlag\caster\data\ape.fa	45200	0.268185	0.18886	0.268351	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	45600	0.35313	0.284907	0.380282	0.865422	1600
C:\Users\isaac\phlag\caster\data\ape.fa	46000	0.308543	0.208938	0.180217	0.865528	1600
C:\Users\isaac\phlag\caster\data\ape.fa	46400	0.268185	0.165774	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	46800	0.268185	0.18886	0.160971	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	47200	0.179883	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	47600	0.429659	0.18886	0.271295	0.865638	1600
C:\Users\isaac\phlag\caster\data\ape.fa	48000	0.268185	0.18886	0.321816	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	48400	0.268185	0.210542	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	48800	0.351916	0.235511	0.48358	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	49200	0.350442	0.14121	0.370736	0.865651	1600
C:\Users\isaac\phlag\caster\data\ape.fa	49600	0.268185	0.18886	0.321302	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	50000	0.348687	0.16629	0.318544	0.865625	1600
C:\Users\isaac\phlag\caster\data\ape.fa	50400	0.310032	0.18886	0.188323	0.861771	1600
C:\Users\isaac\phlag\caster\data\ape.fa	50800	0.268185	0.18886	0.320207	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	51200	0.268185	0.18886	0.429095	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	51600	0.268187	0.18886	0.161526	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	52000	0.268185	0.235106	0.424587	0.865414	1600
C:\Users\isaac\phlag\caster\data\ape.fa	52400	0.353173	0.162708	0.162631	0.864735	1600
C:\Users\isaac\phlag\caster\data\ape.fa	52800	0.268185	0.140134	0.325695	0.865738	1600
C:\Users\isaac\phlag\caster\data\ape.fa	53200	0.34912	0.18886	0.211982	0.865757	1600
C:\Users\isaac\phlag\caster\data\ape.fa	53600	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	54000	0.181847	0.212731	0.377972	0.865306	1600
C:\Users\isaac\phlag\caster\data\ape.fa	54400	0.268185	0.18886	0.427581	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	54800	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	55200	0.268185	0.18886	0.321625	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	55600	0.268185	0.0969068	0.462573	0.865661	1600
C:\Users\isaac\phlag\caster\data\ape.fa	56000	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	56400	0.268185	0.0923902	0.32423	0.851056	1600
C:\Users\isaac\phlag\caster\data\ape.fa	56800	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	57200	0.268185	0.18886	0.370563	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	57600	0.18118	0.18886	0.208389	0.865696	1600
C:\Users\isaac\phlag\caster\data\ape.fa	58000	0.352101	0.18886	0.269773	0.865599	1600
C:\Users\isaac\phlag\caster\data\ape.fa	58400	0.268185	0.18886	0.368273	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	58800	0.268185	0.164546	0.322263	0.86556	1600
C:\Users\isaac\phlag\caster\data\ape.fa	59200	0.268185	0.1646	0.639126	0.865485	1600
C:\Users\isaac\phlag\caster\data\ape.fa	59600	0.268185	0.18886	0.163171	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	60000	0.425252	0.18886	0.209102	0.865752	1600
C:\Users\isaac\phlag\caster\data\ape.fa	60400	0.268185	0.18886	0.425354	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	60800	0.268185	0.18886	0.323408	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	61200	0.268185	0.18886	0.647768	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	61600	0.268185	0.18886	0.21376	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	62000	0.35219	0.18886	0.162522	0.851671	1600
C:\Users\isaac\phlag\caster\data\ape.fa	62400	0.352308	0.18886	0.429569	0.86552	1600
C:\Users\isaac\phlag\caster\data\ape.fa	62800	0.268185	0.212039	0.269323	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	63200	0.344831	0.210605	0.262943	0.865519	1600
C:\Users\isaac\phlag\caster\data\ape.fa	63600	0.268185	0.18886	0.267382	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	64000	0.268185	0.18886	0.323035	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	64400	0.268185	0.18886	0.262695	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	64800	0.268185	0.162662	0.428098	0.86551	1600
C:\Users\isaac\phlag\caster\data\ape.fa	65200	0.268185	0.212544	0.378049	0.865429	1600
C:\Users\isaac\phlag\caster\data\ape.fa	65600	0.350479	0.2552	0.257691	0.865431	1600
C:\Users\isaac\phlag\caster\data\ape.fa	66000	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	66400	0.268185	0.18886	0.214629	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	66800	0.268185	0.164767	0.540035	0.865491	1600
C:\Users\isaac\phlag\caster\data\ape.fa	67200	0.268185	0.18886	0.160353	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	67600	0.310774	0.140146	0.297517	0.86588	1600
C:\Users\isaac\phlag\caster\data\ape.fa	68000	0.267002	0.18886	0.216763	0.865762	1600
C:\Users\isaac\phlag\caster\data\ape.fa	68400	0.182453	0.18886	0.324109	0.865199	1600
C:\Users\isaac\phlag\caster\data\ape.fa	68800	0.268185	0.187448	0.106892	0.865463	1600
C:\Users\isaac\phlag\caster\data\ape.fa	69200	0.0880288	0.18886	0.43037	0.865166	1600
C:\Users\isaac\phlag\caster\data\ape.fa	69600	0.268185	0.18886	0.269548	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	70000	0.268185	0.18886	0.323483	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	70400	0.439085	0.236468	0.432926	0.865505	1600
C:\Users\isaac\phlag\caster\data\ape.fa	70800	0.430662	0.18886	0.268079	0.865642	1600
C:\Users\isaac\phlag\caster\data\ape.fa	71200	0.268185	0.18886	0.363886	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	71600	0.268185	0.18886	0.43409	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	72000	0.268185	0.235941	0.267807	0.865333	1600
C:\Users\isaac\phlag\caster\data\ape.fa	72400	0.339737	0.235149	0.160472	0.865421	1600
C:\Users\isaac\phlag\caster\data\ape.fa	72800	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	73200	0.179435	0.115431	0.271059	0.865383	1600
C:\Users\isaac\phlag\caster\data\ape.fa	73600	0.34996	0.279981	0.216683	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	74000	0.268185	0.18886	0.262114	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	74400	0.268185	0.282807	0.106045	0.872561	1600
C:\Users\isaac\phlag\caster\data\ape.fa	74800	0.265665	0.18789	0.324437	0.865466	1600
C:\Users\isaac\phlag\caster\data\ape.fa	75200	0.182293	0.212686	0.487236	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	75600	0.268185	0.188226	0.487001	0.865468	1600
C:\Users\isaac\phlag\caster\data\ape.fa	76000	0.268185	0.281415	0.374334	0.865362	1600
C:\Users\isaac\phlag\caster\data\ape.fa	76400	0.268185	0.18886	0.32294	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	76800	0.268185	0.18886	0.323696	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	77200	0.268185	0.164789	0.433116	0.865505	1600
C:\Users\isaac\phlag\caster\data\ape.fa	77600	0.0938354	0.18886	0.376122	0.864876	1600
C:\Users\isaac\phlag\caster\data\ape.fa	78000	0.0150326	0.18886	0.213393	0.865725	1600
C:\Users\isaac\phlag\caster\data\ape.fa	78400	0.0879617	0.212435	0.216683	0.865892	1600
C:\Users\isaac\phlag\caster\data\ape.fa	78800	0.268185	0.18886	0.266677	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	79200	0.178527	0.234605	0.311015	0.865148	1600
C:\Users\isaac\phlag\caster\data\ape.fa	79600	0.268185	0.18886	0.321864	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	80000	0.268185	0.116314	0.481119	0.865586	1600
C:\Users\isaac\phlag\caster\data\ape.fa	80400	0.181588	0.258288	0.321801	0.865195	1600
C:\Users\isaac\phlag\caster\data\ape.fa	80800	0.268185	0.18886	0.10424	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	81200	0.17843	0.21253	0.592973	0.865404	1600
C:\Users\isaac\phlag\caster\data\ape.fa	81600	0.430862	0.18886	0.160049	0.866052	1600
C:\Users\isaac\phlag\caster\data\ape.fa	82000	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	82400	0.268185	0.237584	0.326833	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	82800	0.268185	0.18886	0.431405	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	83200	0.268185	0.18886	0.162948	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	83600	0.268185	0.284163	0.378475	0.865362	1600
C:\Users\isaac\phlag\caster\data\ape.fa	84000	0.268185	0.18886	0.376726	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	84400	0.268185	0.18886	0.542071	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	84800	0.268185	0.18886	0.541226	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	85200	0.183157	0.18886	0.371882	0.865328	1600
C:\Users\isaac\phlag\caster\data\ape.fa	85600	0.310396	0.186062	0.186183	0.86434	1600
C:\Users\isaac\phlag\caster\data\ape.fa	86000	0.35024	0.163677	0.476247	0.865542	1600
C:\Users\isaac\phlag\caster\data\ape.fa	86400	0.268185	0.18886	0.421455	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	86800	0.268185	0.18886	0.436191	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	87200	0.182334	0.18886	0.324065	0.865198	1600
C:\Users\isaac\phlag\caster\data\ape.fa	87600	0.181368	0.18886	0.322566	0.865183	1600
C:\Users\isaac\phlag\caster\data\ape.fa	88000	0.353129	0.330837	0.377905	0.865392	1600
C:\Users\isaac\phlag\caster\data\ape.fa	88400	0.43297	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	88800	0.268185	0.165575	0.362699	0.865525	1600
C:\Users\isaac\phlag\caster\data\ape.fa	89200	0.268185	0.213064	0.326619	0.865414	1600
C:\Users\isaac\phlag\caster\data\ape.fa	89600	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	90000	0.268185	0.18886	0.27069	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	90400	0.268185	0.23626	0.324333	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	90800	0.431044	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	91200	0.268185	0.236229	0.269184	0.865334	1600
C:\Users\isaac\phlag\caster\data\ape.fa	91600	0.268185	0.18886	0.317594	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	92000	0.268185	0.234646	0.424651	0.865414	1600
C:\Users\isaac\phlag\caster\data\ape.fa	92400	0.309113	0.280071	0.346151	0.865388	1600
C:\Users\isaac\phlag\caster\data\ape.fa	92800	0.342091	0.210957	0.266866	0.865514	1600
C:\Users\isaac\phlag\caster\data\ape.fa	93200	0.268185	0.165258	0.427944	0.865505	1600
C:\Users\isaac\phlag\caster\data\ape.fa	93600	0.268185	0.0934547	0.324988	0	1600
C:\Users\isaac\phlag\caster\data\ape.fa	94000	0.268185	0.18886	0.102382	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	94400	0.353271	0.187642	0.485836	0.865512	1600
C:\Users\isaac\phlag\caster\data\ape.fa	94800	0.0905984	0.259839	0.216683	0.867066	1600
C:\Users\isaac\phlag\caster\data\ape.fa	95200	0.350336	0.18696	0.318472	0.865561	1600
C:\Users\isaac\phlag\caster\data\ape.fa	95600	0.268185	0.235404	0.427564	0.865414	1600
C:\Users\isaac\phlag\caster\data\ape.fa	96000	0.268185	0.18886	0.435903	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	96400	0.268185	0.18886	0.321525	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	96800	0.268185	0.208809	0.361915	0.865432	1600
C:\Users\isaac\phlag\caster\data\ape.fa	97200	0.268185	0.18886	0.799537	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	97600	0.268185	0.140222	0.216097	0.865207	1600
C:\Users\isaac\phlag\caster\data\ape.fa	98000	0.427539	0.208072	0.213294	0.865641	1600
C:\Users\isaac\phlag\caster\data\ape.fa	98400	0.268185	0.164744	0.322055	0.865559	1600
C:\Users\isaac\phlag\caster\data\ape.fa	98800	0.184006	0.18886	0.320252	0.865189	1600
C:\Users\isaac\phlag\caster\data\ape.fa	99200	0.181595	0.164855	0.216683	0.865555	1600
C:\Users\isaac\phlag\caster\data\ape.fa	99600	0.268185	0.164714	0.372137	0.865523	1600
C:\Users\isaac\phlag\caster\data\ape.fa	100000	0.268185	0.283233	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	100400	0.268185	0.279427	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	100800	0.268185	0.279591	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	101200	0.43862	0.378773	0.216683	0.865379	1600
C:\Users\isaac\phlag\caster\data\ape.fa	101600	0.268185	0.18842	0.269663	0.86547	1600
C:\Users\isaac\phlag\caster\data\ape.fa	102000	0.268185	0.280838	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	102400	0.268185	0.231361	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	102800	0.268185	0.569244	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	103200	0.268185	0.253596	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	103600	0.268185	0.480945	0.161216	0.865151	1600
C:\Users\isaac\phlag\caster\data\ape.fa	104000	0.268185	0.364867	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	104400	0.268185	0.495875	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	104800	0.268185	0.844423	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	105200	0.268185	0.370416	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	105600	0.268185	0.283402	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	106000	0.268185	0.14221	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	106400	0.268185	0.32737	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	106800	0.268185	0.521657	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	107200	0.268185	0.18886	0.216683	0.865467	1600
C:\Users\isaac\phlag\caster\data\ape.fa	107600	0.268185	0.28145	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	108000	0.268185	0.140149	0.216683	0.865204	1600
C:\Users\isaac\phlag\caster\data\ape.fa	108400	0.439461	0.18886	0.216683	0.86573	1600
C:\Users\isaac\phlag\caster\data\ape.fa	108800	0.181119	0.332957	0.216683	0.864937	1600
