pos	avg*ABBA	avg*BABA	avg*AABB	sliding_D*	QuartetCnt
6050	0.000404102	0.0128751	0.00133111	-0.853576	375800
6100	0.000404318	0.012882	0.00133182	-0.853576	375600
6150	0.000404533	0.0128889	0.00133253	-0.853576	375400
6200	0.000404749	0.0128957	0.00133324	-0.853576	375200
6250	0.000404964	0.0129026	0.00133395	-0.853576	375000
6300	0.000405181	0.0129177	0.00125543	-0.858297	374800
6350	0.000405397	0.0129246	0.0012561	-0.858297	374600
6400	0.000392229	0.0129315	0.00125677	-0.860003	374400
6450	0.000392438	0.0129384	0.00125744	-0.860003	374200
6500	0.000392648	0.0129453	0.00123031	-0.861644	374000
6550	0.000392858	0.0129523	0.00121535	-0.862568	373800
6600	0.000393069	0.0129592	0.001216	-0.862568	373600
6650	0.000393279	0.0129661	0.00121665	-0.862568	373400
6700	0.00039349	0.0129731	0.0012173	-0.862568	373200
6750	0.000393701	0.01298	0.00120265	-0.863474	373000
6800	0.000393912	0.012987	0.0012033	-0.863474	372800
6850	0.000394124	0.012994	0.00120394	-0.863474	372600
6900	0.000394335	0.0130009	0.00120459	-0.863474	372400
6950	0.000394547	0.0130079	0.00117386	-0.865333	372200
7000	0.000394759	0.0130149	0.00114178	-0.867278	372000
7050	0.000394972	0.0130219	0.00114239	-0.867278	371800
7100	0.000395184	0.0130289	0.00114301	-0.867278	371600
7150	0.000395397	0.013036	0.00114362	-0.867278	371400
7200	0.00039561	0.013043	0.00114424	-0.867278	371200
7250	0.000395823	0.01305	0.00111286	-0.869184	371000
7300	0.000396037	0.013057	0.00111346	-0.869184	370800
7350	0.00039625	0.0130641	0.00111406	-0.869184	370600
7400	0.000396464	0.0130711	0.00111466	-0.869184	370400
7450	0.000396679	0.0130782	0.00111526	-0.869184	370200
7500	0.000396893	0.0130853	0.00111586	-0.869184	370000
7550	0.000397108	0.0130924	0.00111647	-0.869184	369800
7600	0.000413646	0.0130994	0.00111707	-0.867099	369600
7650	0.00041387	0.0131065	0.0011021	-0.868023	369400
7700	0.000414095	0.0131136	0.00110269	-0.868023	369200
7750	0.000429655	0.0131207	0.00110329	-0.866068	369000
7800	0.000429888	0.0131279	0.00110389	-0.866068	368800
7850	0.000430121	0.013135	0.00108748	-0.867073	368600
7900	0.000430355	0.0131421	0.00108807	-0.867073	368400
7950	0.000430589	0.0131492	0.00108866	-0.867073	368200
8000	0.000430823	0.0131564	0.00110362	-0.866225	368000
8050	0.000431057	0.0131635	0.00107279	-0.868081	367800
8100	0.000431292	0.0131707	0.00107338	-0.868081	367600
8150	0.000431526	0.0131779	0.00107396	-0.868081	367400
8200	0.000431761	0.0131851	0.00107455	-0.868081	367200
8250	0.000431997	0.0131922	0.00105963	-0.868998	367000
8300	0.000432232	0.0131833	0.0010602	-0.868853	366800
8350	0.000432468	0.0131693	0.00106078	-0.868664	366600
8400	0.000416867	0.0131764	0.00106136	-0.870683	366400
8450	0.000401894	0.0131836	0.00106194	-0.872625	366200
8500	0.000402114	0.0131908	0.00106252	-0.872625	366000
8550	0.000402334	0.0131981	0.0010631	-0.872625	365800
8600	0.000402554	0.0132053	0.00106368	-0.872625	365600
8650	0.000386409	0.0132125	0.00106427	-0.874715	365400
8700	0.00038662	0.0132197	0.00106485	-0.874715	365200
8750	0.000386832	0.013227	0.00106543	-0.874715	365000
8800	0.000387044	0.0132342	0.00106602	-0.874715	364800
8850	0.000387256	0.0132415	0.0010666	-0.874715	364600
8900	0.000387469	0.0132488	0.00106719	-0.874715	364400
8950	0.000387682	0.0132622	0.00104713	-0.875996	364200
9000	0.000387895	0.0132695	0.00101918	-0.877699	364000
9050	0.000388108	0.0132768	0.00101974	-0.877699	363800
9100	0.000388321	0.0132841	0.0010203	-0.877699	363600
9150	0.000388535	0.0132914	0.00102086	-0.877699	363400
9200	0.000388749	0.0132988	0.00103844	-0.876685	363200
9250	0.000388963	0.0133061	0.00103901	-0.876685	363000
9300	0.000389178	0.0133134	0.00103958	-0.876685	362800
9350	0.000389392	0.0133208	0.00104016	-0.876685	362600
9400	0.000389607	0.0133196	0.00100685	-0.878632	362400
9450	0.000389822	0.013327	0.00100741	-0.878632	362200
9500	0.000390038	0.0133344	0.00100797	-0.878632	362000
9550	0.000390253	0.0133417	0.00100852	-0.878632	361800
9600	0.000390469	0.0133491	0.00100908	-0.878632	361600
9650	0.000390685	0.0133565	0.00100964	-0.878632	361400
9700	0.000390902	0.0133639	0.0010102	-0.878632	361200
9750	0.000391118	0.0133713	0.00101076	-0.878632	361000
9800	0.000391335	0.0133787	0.00101132	-0.878632	360800
9850	0.000391552	0.0133861	0.00101188	-0.878632	360600
9900	0.000391769	0.0133936	0.00101244	-0.878632	360400
9950	0.000391987	0.013401	0.001013	-0.878632	360200
10000	0.000392205	0.0134084	0.00101357	-0.878632	360000
10050	0.000392423	0.0134159	0.00101413	-0.878632	359800
10100	0.000392641	0.0134234	0.00101469	-0.878632	359600
10150	0.000392859	0.0134308	0.00101526	-0.878632	359400
10200	0.000393078	0.0134383	0.00101582	-0.878632	359200
10250	0.000393297	0.0134458	0.00101639	-0.878632	359000
10300	0.000393516	0.0134533	0.00100068	-0.879595	358800
10350	0.000393736	0.0134608	0.00100124	-0.879595	358600
10400	0.000393956	0.0134683	0.0010018	-0.879595	358400
10450	0.000394176	0.0134758	0.000974852	-0.881225	358200
10500	0.000394396	0.0134833	0.000975396	-0.881225	358000
10550	0.000394616	0.0134909	0.000975942	-0.881225	357800
10600	0.000394837	0.0134984	0.000976487	-0.881225	357600
10650	0.000395058	0.013506	0.000977034	-0.881225	357400
10700	0.000395279	0.0135135	0.000977581	-0.881225	357200
10750	0.000395501	0.0135211	0.000978129	-0.881225	357000
10800	0.000395722	0.0135127	0.000978677	-0.881097	356800
10850	0.000373887	0.0135203	0.000979226	-0.883887	356600
10900	0.000374097	0.0135279	0.000979775	-0.883887	356400
10950	0.000374307	0.0135355	0.000980325	-0.883887	356200
11000	0.000374518	0.0135431	0.000980876	-0.883887	356000
11050	0.000374728	0.0135507	0.000981427	-0.883887	355800
11100	0.000374939	0.0135583	0.000981979	-0.883887	355600
11150	0.00037515	0.0135659	0.000982532	-0.883887	355400
11200	0.000375361	0.0135736	0.000983085	-0.883887	355200
11250	0.000375573	0.0135812	0.000983639	-0.883887	355000
11300	0.000375784	0.0135889	0.000984194	-0.883887	354800
11350	0.000375996	0.0135966	0.000984749	-0.883887	354600
11400	0.000376208	0.0135964	0.000985304	-0.883826	354400
11450	0.000376421	0.0136041	0.000985861	-0.883826	354200
11500	0.000376634	0.013603	0.000968775	-0.884801	354000
11550	0.000376846	0.0136107	0.000972879	-0.88459	353800
11600	0.00037706	0.0136184	0.000973429	-0.88459	353600
11650	0.000377273	0.0136261	0.00094168	-0.886502	353400
11700	0.000377487	0.0136338	0.000942213	-0.886502	353200
11750	0.0003777	0.0136415	0.000942747	-0.886502	353000
11800	0.000377915	0.0136492	0.000943281	-0.886502	352800
11850	0.000378129	0.013657	0.000943816	-0.886502	352600
11900	0.000378344	0.0136647	0.000944352	-0.886502	352400
11950	0.000378558	0.0136725	0.000944888	-0.886502	352200
12000	0.000378773	0.0136803	0.000945425	-0.886502	352000
12050	0.000378989	0.013688	0.000945962	-0.886502	351800
12100	0.000379204	0.0136875	0.0009465	-0.886439	351600
12150	0.00037942	0.0136953	0.000947039	-0.886439	351400
12200	0.000379636	0.0137031	0.000947578	-0.886439	351200
12250	0.000379853	0.0137109	0.000948118	-0.886439	351000
12300	0.000380069	0.0137187	0.000914872	-0.888434	350800
12350	0.000380286	0.0137265	0.000915394	-0.888434	350600
12400	0.000380503	0.013726	0.00088255	-0.89035	350400
12450	0.00038072	0.0137339	0.000883054	-0.89035	350200
12500	0.000380938	0.0137417	0.000851823	-0.892237	350000
12550	0.000373431	0.0137496	0.000844586	-0.893674	349800
12600	0.000373645	0.0137292	0.000845069	-0.893473	349600
12650	0.000373859	0.0137371	0.000845553	-0.893473	349400
12700	0.000374073	0.0137449	0.000846037	-0.893473	349200
12750	0.000374287	0.0137528	0.000846522	-0.893473	349000
12800	0.000374502	0.0137607	0.000847007	-0.893473	348800
12850	0.000374717	0.0137686	0.000847493	-0.893473	348600
12900	0.000393038	0.0137765	0.00084798	-0.89119	348400
12950	0.000393263	0.0137767	0.000848467	-0.891134	348200
13000	0.00039349	0.0137846	0.000848954	-0.891134	348000
13050	0.000393716	0.0137926	0.000833741	-0.892066	347800
13100	0.000393942	0.0138005	0.000834221	-0.892066	347600
13150	0.000362073	0.0138085	0.000834701	-0.896113	347400
13200	0.000362281	0.0138164	0.000835182	-0.896113	347200
13250	0.00036249	0.0138244	0.000835663	-0.896113	347000
13300	0.000362699	0.0138323	0.000836145	-0.896113	346800
13350	0.000362909	0.0138403	0.000836628	-0.896113	346600
13400	0.000363118	0.0138557	0.000807649	-0.897921	346400
13450	0.000363328	0.0138637	0.000808116	-0.897921	346200
13500	0.000363538	0.0138717	0.000780993	-0.899571	346000
13550	0.000363748	0.0138798	0.000781445	-0.899571	345800
13600	0.000363959	0.0138878	0.000781897	-0.899571	345600
13650	0.000364169	0.0138958	0.00078235	-0.899571	345400
13700	0.00036438	0.0139397	0.000782803	-0.899809	345200
13750	0.000364592	0.0139478	0.000783257	-0.899809	345000
13800	0.000364803	0.0139558	0.000783711	-0.899809	344800
13850	0.000365015	0.0139639	0.000784166	-0.899809	344600
13900	0.000365227	0.0139721	0.000754755	-0.90159	344400
13950	0.000365439	0.0139802	0.000755194	-0.90159	344200
14000	0.000365652	0.0139883	0.000755633	-0.90159	344000
14050	0.000365864	0.0139964	0.000756072	-0.90159	343800
14100	0.000366077	0.0140046	0.000756513	-0.90159	343600
14150	0.00036629	0.0140127	0.000756953	-0.90159	343400
14200	0.000366504	0.0140209	0.000773005	-0.900662	343200
14250	0.000366718	0.0140291	0.000773494	-0.900659	343000
14300	0.000366932	0.0140373	0.000773945	-0.900659	342800
14350	0.000367146	0.0140455	0.000774397	-0.900659	342600
14400	0.00036736	0.0140537	0.000795053	-0.899463	342400
14450	0.000367575	0.0140619	0.000795518	-0.899463	342200
14500	0.00036779	0.0140701	0.000717602	-0.904115	342000
14550	0.000368005	0.0140882	0.000718022	-0.904177	341800
14600	0.000368221	0.0140964	0.000718442	-0.904177	341600
14650	0.000368436	0.0140989	0.000718863	-0.904141	341400
14700	0.000352991	0.0141072	0.000719285	-0.906106	341200
14750	0.000353198	0.0141155	0.000719707	-0.906106	341000
14800	0.000353405	0.0141238	0.000720129	-0.906106	340800
14850	0.000353613	0.014132	0.000720552	-0.906106	340600
14900	0.00035382	0.0141318	0.000720975	-0.906053	340400
14950	0.000354028	0.0141402	0.000721399	-0.906053	340200
15000	0.000354237	0.0141485	0.000721823	-0.906053	340000
15050	0.000354445	0.0141414	0.000722248	-0.905958	339800
15100	0.000390529	0.0141498	0.000722674	-0.901478	339600
15150	0.000390759	0.0141581	0.000723099	-0.901478	339400
15200	0.000390989	0.0141664	0.000723526	-0.901478	339200
15250	0.00039122	0.0141748	0.000723953	-0.901478	339000
15300	0.000391451	0.0141834	0.00072438	-0.90148	338800
15350	0.000391682	0.0141918	0.000724808	-0.90148	338600
15400	0.000376991	0.0142001	0.000698708	-0.904903	338400
15450	0.000377214	0.0142085	0.000699121	-0.904903	338200
15500	0.000377438	0.0142169	0.000699535	-0.904903	338000
15550	0.000377661	0.0142254	0.000699949	-0.904903	337800
15600	0.000377885	0.0142338	0.000700364	-0.904903	337600
15650	0.000378109	0.0142422	0.000700779	-0.904903	337400
15700	0.000378333	0.0142428	0.000685389	-0.905788	337200
15750	0.000378558	0.0142512	0.000670193	-0.906712	337000
15800	0.000378782	0.0142597	0.000636102	-0.908759	336800
15850	0.000379007	0.0142682	0.00063648	-0.908759	336600
15900	0.000379233	0.0142766	0.000636858	-0.908759	336400
15950	0.000379458	0.0142851	0.000637237	-0.908759	336200
16000	0.000379684	0.014285	0.000638018	-0.908684	336000
16050	0.00037991	0.0142935	0.000624628	-0.909502	335800
16100	0.000380137	0.014302	0.000591535	-0.911494	335600
16150	0.000380363	0.0143106	0.000573818	-0.912573	335400
16200	0.00038059	0.0143191	0.000574161	-0.912573	335200
16250	0.000380818	0.0143276	0.000574504	-0.912573	335000
16300	0.000381045	0.0143362	0.000574847	-0.912573	334800
16350	0.000381273	0.0143448	0.00057519	-0.912573	334600
16400	0.000381501	0.0143534	0.000575534	-0.912573	334400
16450	0.000381729	0.0143619	0.000575879	-0.912573	334200
16500	0.000381958	0.0143705	0.000576224	-0.912573	334000
16550	0.000382187	0.0143792	0.000576569	-0.912573	333800
16600	0.000382416	0.0143878	0.000576915	-0.912573	333600
16650	0.000382645	0.0143964	0.000577261	-0.912573	333400
16700	0.000382875	0.014405	0.000577607	-0.912573	333200
16750	0.000383105	0.0144137	0.000577954	-0.912573	333000
16800	0.000383335	0.0144224	0.000542463	-0.914704	332800
16850	0.000383566	0.014431	0.000542789	-0.914704	332600
16900	0.000383796	0.0144397	0.000527212	-0.915652	332400
16950	0.000384027	0.0144484	0.000527529	-0.915652	332200
17000	0.000384259	0.0144422	0.000512938	-0.91646	332000
17050	0.00038449	0.0144596	0.000513247	-0.916507	331800
17100	0.000384722	0.0144683	0.000513557	-0.916507	331600
17150	0.000384954	0.014477	0.000513867	-0.916507	331400
17200	0.000385187	0.0144858	0.000504537	-0.917082	331200
17250	0.00038542	0.0144945	0.000504842	-0.917082	331000
17300	0.000385653	0.0145033	0.000505147	-0.917082	330800
17350	0.000385886	0.014512	0.000471276	-0.919121	330600
17400	0.00038612	0.0145208	0.000471585	-0.919119	330400
17450	0.000386353	0.0145296	0.000471879	-0.919119	330200
17500	0.000386588	0.0145384	0.000411067	-0.922781	330000
17550	0.000386822	0.0145473	0.000375768	-0.924923	329800
17600	0.000387057	0.0145561	0.000345496	-0.926769	329600
17650	0.000387292	0.0145649	0.000331967	-0.927602	329400
17700	0.000387527	0.0145738	0.000332169	-0.927602	329200
17750	0.000387763	0.0145826	0.00034912	-0.926587	329000
17800	0.000387998	0.0145915	0.000349333	-0.926587	328800
17850	0.000388235	0.0146004	0.000349545	-0.926587	328600
17900	0.000388471	0.0146093	0.000349758	-0.926587	328400
17950	0.000388708	0.0146182	0.000349971	-0.926587	328200
18000	0.000388945	0.0146477	0.000350185	-0.926686	328000
18050	0.000389182	0.0146566	0.000350398	-0.926686	327800
18100	0.000374369	0.0146505	0.000350612	-0.9285	327600
18150	0.000374598	0.0146687	0.000351097	-0.928526	327400
18200	0.000374827	0.0146777	0.000351311	-0.928526	327200
18250	0.000375056	0.0146867	0.000351526	-0.928526	327000
18300	0.000375285	0.0146956	0.000351741	-0.928526	326800
18350	0.000360515	0.0147046	0.000351957	-0.930403	326600
18400	0.000360736	0.0147136	0.000352172	-0.930403	326400
18450	0.000360957	0.0147227	0.000333905	-0.931518	326200
18500	0.000361178	0.0147317	0.00033411	-0.931518	326000
18550	0.0003614	0.0147407	0.000334315	-0.931518	325800
18600	0.000361622	0.0147498	0.000334521	-0.931518	325600
18650	0.000361844	0.0147589	0.000334726	-0.931518	325400
18700	0.000362067	0.0147679	0.000334932	-0.931518	325200
18750	0.00036229	0.014777	0.000318908	-0.932496	325000
18800	0.000362513	0.014795	0.000319105	-0.932535	324800
18850	0.000362736	0.0148041	0.000301203	-0.933626	324600
18900	0.00036296	0.0148132	0.000305538	-0.933376	324400
18950	0.000363184	0.0148224	0.000305727	-0.933376	324200
19000	0.000363408	0.0148315	0.000305915	-0.933376	324000
19050	0.000363632	0.0148407	0.000295738	-0.934	323800
19100	0.000363857	0.0148498	0.000278799	-0.935032	323600
19150	0.000383468	0.014859	0.000297972	-0.931475	323400
19200	0.000383706	0.0148682	0.000298157	-0.931475	323200
19250	0.000383943	0.0148774	0.000298341	-0.931475	323000
19300	0.000384181	0.0148866	0.000298526	-0.931475	322800
19350	0.000384419	0.0148959	0.000298711	-0.931475	322600
19400	0.000384658	0.0149051	0.000298897	-0.931475	322400
19450	0.000384896	0.0149144	0.000299082	-0.931475	322200
19500	0.000385135	0.0149236	0.000299268	-0.931475	322000
19550	0.000385375	0.0149329	0.000299454	-0.931475	321800
19600	0.000402963	0.0149527	0.00029964	-0.929381	321600
19650	0.000403214	0.014962	0.000285103	-0.930255	321400
19700	0.000403465	0.0149714	0.00028528	-0.930255	321200
19750	0.000403717	0.0149807	0.000268924	-0.931238	321000
19800	0.000403968	0.01499	0.000252571	-0.932221	320800
19850	0.00040422	0.0150084	0.000252728	-0.93226	320600
19900	0.000404473	0.0150178	0.000252886	-0.93226	320400
19950	0.000404725	0.0150272	0.000253044	-0.93226	320200
20000	0.000404978	0.0150366	0.000253202	-0.93226	320000
20050	0.000405231	0.015046	0.000253361	-0.93226	319800
20100	0.000405485	0.0150554	0.000253519	-0.93226	319600
20150	0.000405739	0.0150648	0.000253678	-0.93226	319400
20200	0.000405993	0.0150743	0.000253837	-0.93226	319200
20250	0.000406248	0.0150837	0.000253996	-0.93226	319000
20300	0.000406503	0.0150932	0.000254155	-0.93226	318800
20350	0.000406758	0.0150642	0.000254315	-0.932095	318600
20400	0.000407013	0.0150737	0.000254475	-0.932095	318400
20450	0.000407269	0.0150832	0.000254635	-0.932095	318200
20500	0.000407525	0.0150927	0.000254795	-0.932095	318000
20550	0.000407782	0.0151022	0.000254955	-0.932095	317800
20600	0.000408038	0.0151117	0.000255116	-0.932095	317600
20650	0.000408296	0.0150883	0.000255276	-0.931953	317400
20700	0.000408553	0.0150979	0.000255437	-0.931953	317200
20750	0.000408811	0.0151074	0.000255599	-0.931953	317000
20800	0.000409069	0.0151169	0.00025576	-0.931953	316800
20850	0.000409327	0.0151265	0.000255921	-0.931953	316600
20900	0.000409586	0.015136	0.000256083	-0.931953	316400
20950	0.000409845	0.0151208	0.000256245	-0.931846	316200
21000	0.000410105	0.0151303	0.000256407	-0.931846	316000
21050	0.000410364	0.0151399	0.00025657	-0.931846	315800
21100	0.000410624	0.0151495	0.000256732	-0.931846	315600
21150	0.000410885	0.0151592	0.000256895	-0.931846	315400
21200	0.000411145	0.0151688	0.000257058	-0.931846	315200
21250	0.000411406	0.0151784	0.000257221	-0.931846	315000
21300	0.000411668	0.0151881	0.000257385	-0.931846	314800
21350	0.00041193	0.0151222	0.000257548	-0.93152	314600
21400	0.000398504	0.0151318	0.000257712	-0.933195	314400
21450	0.000398758	0.0151414	0.000257876	-0.933195	314200
21500	0.000384752	0.0151511	0.000258041	-0.93494	314000
21550	0.000384997	0.0151607	0.000258205	-0.93494	313800
21600	0.000385243	0.0151704	0.00025837	-0.93494	313600
21650	0.000385488	0.0151801	0.000258535	-0.93494	313400
21700	0.000385735	0.0151898	0.0002587	-0.93494	313200
21750	0.000385981	0.0151909	0.000241664	-0.935922	313000
21800	0.000386228	0.0152006	0.000241818	-0.935922	312800
21850	0.000386475	0.0152103	0.000241973	-0.935922	312600
21900	0.000386722	0.01522	0.000242128	-0.935922	312400
21950	0.00038697	0.0152389	0.000242283	-0.935958	312200
22000	0.000387218	0.0152487	0.000242438	-0.935958	312000
22050	0.000387467	0.0152584	0.000242594	-0.935958	311800
22100	0.000387715	0.0152682	0.00024275	-0.935958	311600
22150	0.000387964	0.015278	0.000242906	-0.935958	311400
22200	0.000388214	0.0152879	0.000243062	-0.935958	311200
22250	0.000388463	0.0152977	0.000243218	-0.935958	311000
22300	0.000388713	0.0153075	0.000243374	-0.935958	310800
22350	0.000388964	0.0152832	0.000243531	-0.935821	310600
22400	0.000389214	0.0152931	0.000243688	-0.935821	310400
22450	0.000389465	0.0153029	0.000243845	-0.935821	310200
22500	0.000389716	0.0153128	0.000244002	-0.935821	310000
22550	0.000389968	0.0152838	0.00024416	-0.935664	309800
22600	0.00039022	0.0153021	0.000244318	-0.935698	309600
22650	0.000390472	0.0153206	0.000244476	-0.935733	309400
22700	0.000390725	0.0153305	0.000244634	-0.935733	309200
22750	0.000390978	0.0153404	0.000244792	-0.935733	309000
22800	0.000391231	0.0153507	0.000244951	-0.935734	308800
22850	0.000391484	0.0153434	0.000245109	-0.935665	308600
22900	0.000391738	0.0153185	0.000245268	-0.935524	308400
22950	0.000391992	0.0153284	0.000245428	-0.935524	308200
23000	0.000392247	0.0153384	0.000245587	-0.935524	308000
23050	0.000392502	0.0152687	0.000245747	-0.935201	307800
23100	0.000392757	0.0152787	0.000245906	-0.935201	307600
23150	0.000393013	0.0152575	0.000246066	-0.935075	307400
23200	0.000393269	0.0152882	0.000246226	-0.935159	307200
23250	0.000393525	0.0152982	0.000246387	-0.935159	307000
