pos	avg*ABBA	avg*BABA	avg*AABB	sliding_D*	QuartetCnt
75000	0.0100656	0.0924737	0.125082	0.519016	1.7e+06
76000	0.0100908	0.0926572	0.124517	0.517307	1.696e+06
77000	0.0101147	0.0927336	0.124458	0.517085	1.692e+06
78000	0.0102864	0.0929901	0.124099	0.516731	1.688e+06
79000	0.0106804	0.0931755	0.124329	0.519709	1.684e+06
80000	0.0107814	0.0933261	0.124348	0.519996	1.68e+06
81000	0.010882	0.0935519	0.124288	0.519824	1.676e+06
82000	0.0108377	0.0937397	0.124157	0.518479	1.672e+06
83000	0.0108636	0.0938896	0.124015	0.51782	1.668e+06
84000	0.0108898	0.0939695	0.124168	0.518056	1.664e+06
85000	0.010916	0.094196	0.12366	0.516326	1.66e+06
86000	0.0109805	0.0944263	0.12349	0.515615	1.656e+06
87000	0.0109339	0.094693	0.122837	0.512828	1.652e+06
88000	0.0111102	0.0949228	0.122845	0.513409	1.648e+06
89000	0.0109213	0.0949748	0.12264	0.511244	1.644e+06
90000	0.0109479	0.0951688	0.122865	0.511223	1.64e+06
91000	0.0108263	0.0953272	0.122943	0.509819	1.636e+06
92000	0.0108528	0.0954877	0.123027	0.509618	1.632e+06
93000	0.0109178	0.0954719	0.122864	0.509848	1.628e+06
94000	0.0107957	0.0958985	0.122645	0.506801	1.624e+06
95000	0.0107472	0.0960995	0.122728	0.505844	1.62e+06
96000	0.0108566	0.0961881	0.122582	0.506082	1.616e+06
97000	0.0108835	0.0963898	0.122288	0.504909	1.612e+06
98000	0.0109106	0.0967066	0.121696	0.502657	1.608e+06
99000	0.0107917	0.0969518	0.121786	0.500989	1.604e+06
100000	0.0109703	0.0972719	0.121789	0.501265	1.6e+06
101000	0.0109978	0.0970631	0.122095	0.502926	1.596e+06
102000	0.010875	0.0970115	0.122326	0.502634	1.592e+06
103000	0.0109024	0.0968099	0.122634	0.504271	1.588e+06
104000	0.01093	0.09611	0.123025	0.507928	1.584e+06
105000	0.0109576	0.0947483	0.123337	0.513894	1.58e+06
106000	0.0109854	0.0942941	0.12365	0.516495	1.576e+06
107000	0.0110134	0.0938433	0.123964	0.51909	1.572e+06
108000	0.0110415	0.09393	0.12428	0.519665	1.568e+06
109000	0.0109121	0.0942506	0.124598	0.5181	1.564e+06
110000	0.0110181	0.0942762	0.124918	0.519533	1.56e+06
111000	0.0110465	0.093899	0.125239	0.521855	1.556e+06
112000	0.0110763	0.0941115	0.125563	0.52198	1.552e+06
113000	0.0111856	0.092733	0.125887	0.528732	1.548e+06
114000	0.0112146	0.0923042	0.126214	0.531271	1.544e+06
115000	0.0111659	0.0912638	0.1267	0.535866	1.54e+06
116000	0.0112354	0.0905137	0.126911	0.539742	1.536e+06
117000	0.0112651	0.0890067	0.127243	0.546511	1.532e+06
118000	0.0113766	0.0880731	0.127495	0.551576	1.528e+06
119000	0.0113289	0.0868814	0.127756	0.556441	1.524e+06
120000	0.0114409	0.0866443	0.128092	0.55895	1.52e+06
121000	0.0114711	0.0861205	0.12843	0.561953	1.516e+06
122000	0.0115015	0.0856415	0.128769	0.564786	1.512e+06
123000	0.0114526	0.0842963	0.129032	0.570347	1.508e+06
124000	0.0111626	0.0843666	0.129375	0.568422	1.504e+06
125000	0.0111924	0.0837157	0.12972	0.571978	1.5e+06
126000	0.0112223	0.0834743	0.130067	0.573872	1.496e+06
127000	0.0110901	0.0825647	0.130334	0.577061	1.492e+06
128000	0.0110391	0.0820198	0.130685	0.579572	1.488e+06
129000	0.0110274	0.0810408	0.131163	0.584444	1.484e+06
130000	0.0108921	0.0802697	0.131603	0.587416	1.48e+06
131000	0.0109216	0.0793049	0.13196	0.592368	1.476e+06
132000	0.0111191	0.07789	0.132235	0.600447	1.472e+06
133000	0.0111494	0.0779459	0.132595	0.601113	1.468e+06
134000	0.0111799	0.0779125	0.132957	0.602161	1.464e+06
135000	0.0112105	0.0776517	0.133322	0.604179	1.46e+06
136000	0.010987	0.076636	0.133773	0.607577	1.456e+06
137000	0.0107768	0.0758597	0.134141	0.609921	1.452e+06
138000	0.0106412	0.0752457	0.134181	0.611574	1.448e+06
139000	0.0107567	0.0734373	0.134553	0.621066	1.444e+06
140000	0.0107866	0.0724887	0.134927	0.626162	1.44e+06
141000	0.0108166	0.0715957	0.135303	0.631037	1.436e+06
142000	0.0108468	0.0711221	0.135681	0.634052	1.432e+06
143000	0.0108772	0.0702256	0.135891	0.638695	1.428e+06
144000	0.0108237	0.0691784	0.136273	0.643676	1.424e+06
145000	0.0108542	0.0680037	0.136485	0.649663	1.42e+06
146000	0.010885	0.0670124	0.136961	0.655284	1.416e+06
147000	0.0109159	0.0661171	0.137349	0.660339	1.412e+06
148000	0.0109469	0.0639172	0.137739	0.671611	1.408e+06
149000	0.0109781	0.0626456	0.137797	0.678056	1.404e+06
150000	0.0109247	0.0623587	0.137936	0.679237	1.4e+06
151000	0.010956	0.0617095	0.138507	0.683519	1.396e+06
152000	0.0109875	0.0617093	0.138816	0.684244	1.392e+06
153000	0.0110192	0.0610635	0.139049	0.687996	1.388e+06
154000	0.011051	0.0600183	0.139451	0.693981	1.384e+06
155000	0.011083	0.0585325	0.139855	0.7022	1.38e+06
156000	0.0109388	0.0580876	0.140261	0.703875	1.376e+06
157000	0.0109707	0.0571534	0.14067	0.70941	1.372e+06
158000	0.0110028	0.057143	0.141082	0.710303	1.368e+06
159000	0.0110351	0.0560709	0.141495	0.716565	1.364e+06
160000	0.0109776	0.0545276	0.141912	0.724581	1.36e+06
161000	0.01101	0.0540159	0.142324	0.728036	1.356e+06
162000	0.011044	0.0530019	0.142745	0.734129	1.352e+06
163000	0.0109888	0.0526768	0.143168	0.73595	1.348e+06
164000	0.0109391	0.0526114	0.143505	0.736344	1.344e+06
165000	0.0109717	0.0525421	0.143751	0.737283	1.34e+06
166000	0.0110046	0.05191	0.144093	0.741288	1.336e+06
167000	0.0110376	0.0508732	0.14462	0.747674	1.332e+06
168000	0.0110708	0.0505326	0.145151	0.7504	1.328e+06
169000	0.0111043	0.0493611	0.145589	0.757428	1.324e+06
170000	0.011186	0.0474733	0.146078	0.768817	1.32e+06
171000	0.0111322	0.0463848	0.146522	0.774851	1.316e+06
172000	0.0111661	0.0455221	0.147255	0.780684	1.312e+06
173000	0.0112002	0.0438425	0.147706	0.790768	1.308e+06
174000	0.011049	0.0433786	0.148066	0.792581	1.304e+06
175000	0.0111783	0.0422897	0.148522	0.800195	1.3e+06
176000	0.0112128	0.0412985	0.14898	0.806561	1.296e+06
177000	0.0111562	0.0403825	0.14935	0.811738	1.292e+06
178000	0.0111908	0.0397437	0.149905	0.816222	1.288e+06
179000	0.0112257	0.038913	0.150371	0.821742	1.284e+06
180000	0.0112617	0.0380903	0.150841	0.827244	1.28e+06
181000	0.011297	0.037726	0.151314	0.83007	1.276e+06
182000	0.0114303	0.0367774	0.151987	0.837249	1.272e+06
183000	0.0114664	0.0365672	0.152565	0.839252	1.268e+06
184000	0.0115073	0.035306	0.152857	0.847282	1.264e+06
185000	0.0115439	0.0352262	0.153443	0.848504	1.26e+06
186000	0.0115806	0.0344706	0.153932	0.853676	1.256e+06
187000	0.0116205	0.0338162	0.154234	0.858134	1.252e+06
188000	0.0117585	0.0328721	0.154728	0.865236	1.248e+06
189000	0.0118014	0.0314058	0.155226	0.874848	1.244e+06
190000	0.0115434	0.0305237	0.155726	0.878682	1.24e+06
191000	0.0115808	0.0290245	0.156333	0.888665	1.236e+06
192000	0.0116184	0.0285483	0.156551	0.892061	1.232e+06
193000	0.0116562	0.0277303	0.157163	0.897847	1.228e+06
194000	0.0115959	0.0260991	0.157578	0.907998	1.224e+06
195000	0.0115346	0.0250006	0.158094	0.914871	1.22e+06
196000	0.0117744	0.0238553	0.158615	0.924323	1.216e+06
197000	0.0117125	0.0232882	0.159037	0.927753	1.212e+06
198000	0.0117512	0.0210636	0.159564	0.942961	1.208e+06
199000	0.0117903	0.0200318	0.159994	0.950315	1.204e+06
