pos	avg*ABBA	avg*BABA	avg*AABB	sliding_D*	QuartetCnt
9450	0.000389822	0.013327	0.00100741	0.759657	362200
9500	0.000390038	0.0133344	0.00100797	0.759657	362000
9550	0.000390253	0.0133417	0.00100852	0.759657	361800
9600	0.000390469	0.0133491	0.00100908	0.759657	361600
9650	0.000390685	0.0133565	0.00100964	0.759657	361400
9700	0.000390902	0.0133639	0.0010102	0.759657	361200
9750	0.000391118	0.0133713	0.00101076	0.759657	361000
9800	0.000391335	0.0133787	0.00101132	0.759657	360800
9850	0.000391552	0.0133861	0.00101188	0.759657	360600
9900	0.000391769	0.0133936	0.00101244	0.759657	360400
9950	0.000391987	0.013401	0.001013	0.759657	360200
10000	0.000392205	0.0134084	0.00101357	0.759657	360000
10050	0.000392423	0.0134159	0.00101413	0.759657	359800
10100	0.000392641	0.0134234	0.00101469	0.759657	359600
10150	0.000392859	0.0134308	0.00101526	0.759657	359400
10200	0.000393078	0.0134383	0.00101582	0.759657	359200
10250	0.000393297	0.0134458	0.00101639	0.759657	359000
10300	0.000393516	0.0134533	0.00100068	0.755172	358800
10350	0.000393736	0.0134608	0.00100124	0.755172	358600
10400	0.000393956	0.0134683	0.0010018	0.755172	358400
10450	0.000394176	0.0134758	0.000974852	0.747581	358200
10500	0.000394396	0.0134833	0.000975396	0.747581	358000
10550	0.000394616	0.0134909	0.000975942	0.747581	357800
10600	0.000394837	0.0134984	0.000976487	0.747581	357600
10650	0.000395058	0.013506	0.000977034	0.747581	357400
10700	0.000395279	0.0135135	0.000977581	0.747581	357200
10750	0.000395501	0.0135211	0.000978129	0.747581	357000
10800	0.000395722	0.0135127	0.000978677	0.748174	356800
10850	0.000373887	0.0135203	0.000979226	0.735182	356600
10900	0.000374097	0.0135279	0.000979775	0.735182	356400
10950	0.000374307	0.0135355	0.000980325	0.735182	356200
11000	0.000374518	0.0135431	0.000980876	0.735182	356000
11050	0.000374728	0.0135507	0.000981427	0.735182	355800
11100	0.000374939	0.0135583	0.000981979	0.735182	355600
11150	0.00037515	0.0135659	0.000982532	0.735182	355400
11200	0.000375361	0.0135736	0.000983085	0.735182	355200
11250	0.000375573	0.0135812	0.000983639	0.735182	355000
11300	0.000375784	0.0135889	0.000984194	0.735182	354800
11350	0.000375996	0.0135966	0.000984749	0.735182	354600
11400	0.000376208	0.0135964	0.000985304	0.735463	354400
11450	0.000376421	0.0136041	0.000985861	0.735463	354200
11500	0.000376634	0.013603	0.000968775	0.730924	354000
11550	0.000376846	0.0136107	0.000972879	0.731904	353800
11600	0.00037706	0.0136184	0.000973429	0.731904	353600
11650	0.000377273	0.0136261	0.00094168	0.722999	353400
11700	0.000377487	0.0136338	0.000942213	0.722999	353200
11750	0.0003777	0.0136415	0.000942747	0.722999	353000
11800	0.000377915	0.0136492	0.000943281	0.722999	352800
11850	0.000378129	0.013657	0.000943816	0.722999	352600
11900	0.000378344	0.0136647	0.000944352	0.722999	352400
11950	0.000378558	0.0136725	0.000944888	0.722999	352200
12000	0.000378773	0.0136803	0.000945425	0.722999	352000
12050	0.000378989	0.013688	0.000945962	0.722999	351800
12100	0.000379204	0.0136875	0.0009465	0.723294	351600
12150	0.00037942	0.0136953	0.000947039	0.723294	351400
12200	0.000379636	0.0137031	0.000947578	0.723294	351200
12250	0.000379853	0.0137109	0.000948118	0.723294	351000
12300	0.000380069	0.0137187	0.000914872	0.714002	350800
12350	0.000380286	0.0137265	0.000915394	0.714002	350600
12400	0.000380503	0.013726	0.00088255	0.70508	350400
12450	0.00038072	0.0137339	0.000883054	0.70508	350200
12500	0.000380938	0.0137417	0.000851823	0.696292	350000
12550	0.000373431	0.0137496	0.000844586	0.689599	349800
12600	0.000373645	0.0137292	0.000845069	0.690534	349600
12650	0.000373859	0.0137371	0.000845553	0.690534	349400
12700	0.000374073	0.0137449	0.000846037	0.690534	349200
12750	0.000374287	0.0137528	0.000846522	0.690534	349000
12800	0.000374502	0.0137607	0.000847007	0.690534	348800
12850	0.000374717	0.0137686	0.000847493	0.690534	348600
12900	0.000393038	0.0137765	0.00084798	0.701166	348400
12950	0.000393263	0.0137767	0.000848467	0.701426	348200
13000	0.00039349	0.0137846	0.000848954	0.701426	348000
13050	0.000393716	0.0137926	0.000833741	0.697087	347800
13100	0.000393942	0.0138005	0.000834221	0.697087	347600
13150	0.000362073	0.0138085	0.000834701	0.678237	347400
13200	0.000362281	0.0138164	0.000835182	0.678237	347200
13250	0.00036249	0.0138244	0.000835663	0.678237	347000
13300	0.000362699	0.0138323	0.000836145	0.678237	346800
13350	0.000362909	0.0138403	0.000836628	0.678237	346600
13400	0.000363118	0.0138557	0.000807649	0.669816	346400
13450	0.000363328	0.0138637	0.000808116	0.669816	346200
13500	0.000363538	0.0138717	0.000780993	0.662132	346000
13550	0.000363748	0.0138798	0.000781445	0.662132	345800
13600	0.000363959	0.0138878	0.000781897	0.662132	345600
13650	0.000364169	0.0138958	0.00078235	0.662132	345400
13700	0.00036438	0.0139397	0.000782803	0.661023	345200
13750	0.000364592	0.0139478	0.000783257	0.661023	345000
13800	0.000364803	0.0139558	0.000783711	0.661023	344800
13850	0.000365015	0.0139639	0.000784166	0.661023	344600
13900	0.000365227	0.0139721	0.000754755	0.652729	344400
13950	0.000365439	0.0139802	0.000755194	0.652729	344200
14000	0.000365652	0.0139883	0.000755633	0.652729	344000
14050	0.000365864	0.0139964	0.000756072	0.652729	343800
14100	0.000366077	0.0140046	0.000756513	0.652729	343600
14150	0.00036629	0.0140127	0.000756953	0.652729	343400
14200	0.000366504	0.0140209	0.000773005	0.657053	343200
14250	0.000366718	0.0140291	0.000773494	0.657064	343000
14300	0.000366932	0.0140373	0.000773945	0.657064	342800
14350	0.000367146	0.0140455	0.000774397	0.657064	342600
14400	0.00036736	0.0140537	0.000795053	0.662634	342400
14450	0.000367575	0.0140619	0.000795518	0.662634	342200
14500	0.00036779	0.0140701	0.000717602	0.640968	342000
14550	0.000368005	0.0140882	0.000718022	0.640678	341800
14600	0.000368221	0.0140964	0.000718442	0.640678	341600
14650	0.000368436	0.0140989	0.000718863	0.640847	341400
14700	0.000352991	0.0141072	0.000719285	0.631697	341200
14750	0.000353198	0.0141155	0.000719707	0.631697	341000
14800	0.000353405	0.0141238	0.000720129	0.631697	340800
14850	0.000353613	0.014132	0.000720552	0.631697	340600
14900	0.00035382	0.0141318	0.000720975	0.631942	340400
14950	0.000354028	0.0141402	0.000721399	0.631942	340200
15000	0.000354237	0.0141485	0.000721823	0.631942	340000
15050	0.000354445	0.0141414	0.000722248	0.632384	339800
15100	0.000390529	0.0141498	0.000722674	0.653248	339600
15150	0.000390759	0.0141581	0.000723099	0.653248	339400
15200	0.000390989	0.0141664	0.000723526	0.653248	339200
15250	0.00039122	0.0141748	0.000723953	0.653248	339000
15300	0.000391451	0.0141834	0.00072438	0.653242	338800
15350	0.000391682	0.0141918	0.000724808	0.653242	338600
15400	0.000376991	0.0142001	0.000698708	0.6373	338400
15450	0.000377214	0.0142085	0.000699121	0.6373	338200
15500	0.000377438	0.0142169	0.000699535	0.6373	338000
15550	0.000377661	0.0142254	0.000699949	0.6373	337800
15600	0.000377885	0.0142338	0.000700364	0.6373	337600
15650	0.000378109	0.0142422	0.000700779	0.6373	337400
15700	0.000378333	0.0142428	0.000685389	0.633177	337200
15750	0.000378558	0.0142512	0.000670193	0.628874	337000
15800	0.000378782	0.0142597	0.000636102	0.619339	336800
15850	0.000379007	0.0142682	0.00063648	0.619339	336600
15900	0.000379233	0.0142766	0.000636858	0.619339	336400
15950	0.000379458	0.0142851	0.000637237	0.619339	336200
16000	0.000379684	0.014285	0.000638018	0.61969	336000
16050	0.00037991	0.0142935	0.000624628	0.61588	335800
16100	0.000380137	0.014302	0.000591535	0.606599	335600
16150	0.000380363	0.0143106	0.000573818	0.601574	335400
16200	0.00038059	0.0143191	0.000574161	0.601574	335200
16250	0.000380818	0.0143276	0.000574504	0.601574	335000
16300	0.000381045	0.0143362	0.000574847	0.601574	334800
16350	0.000381273	0.0143448	0.00057519	0.601574	334600
16400	0.000381501	0.0143534	0.000575534	0.601574	334400
16450	0.000381729	0.0143619	0.000575879	0.601574	334200
16500	0.000381958	0.0143705	0.000576224	0.601574	334000
16550	0.000382187	0.0143792	0.000576569	0.601574	333800
16600	0.000382416	0.0143878	0.000576915	0.601574	333600
16650	0.000382645	0.0143964	0.000577261	0.601574	333400
16700	0.000382875	0.014405	0.000577607	0.601574	333200
16750	0.000383105	0.0144137	0.000577954	0.601574	333000
16800	0.000383335	0.0144224	0.000542463	0.591649	332800
16850	0.000383566	0.014431	0.000542789	0.591649	332600
16900	0.000383796	0.0144397	0.000527212	0.587236	332400
16950	0.000384027	0.0144484	0.000527529	0.587236	332200
17000	0.000384259	0.0144422	0.000512938	0.583472	332000
17050	0.00038449	0.0144596	0.000513247	0.583253	331800
17100	0.000384722	0.0144683	0.000513557	0.583253	331600
17150	0.000384954	0.014477	0.000513867	0.583253	331400
17200	0.000385187	0.0144858	0.000504537	0.580577	331200
17250	0.00038542	0.0144945	0.000504842	0.580577	331000
17300	0.000385653	0.0145033	0.000505147	0.580577	330800
17350	0.000385886	0.014512	0.000471276	0.571079	330600
17400	0.00038612	0.0145208	0.000471585	0.571085	330400
17450	0.000386353	0.0145296	0.000471879	0.571088	330200
17500	0.000386588	0.0145384	0.000411067	0.554033	330000
17550	0.000386822	0.0145473	0.000375768	0.544054	329800
17600	0.000387057	0.0145561	0.000345496	0.53546	329600
17650	0.000387292	0.0145649	0.000331967	0.53158	329400
17700	0.000387527	0.0145738	0.000332169	0.53158	329200
17750	0.000387763	0.0145826	0.00034912	0.536304	329000
17800	0.000387998	0.0145915	0.000349333	0.536304	328800
17850	0.000388235	0.0146004	0.000349545	0.536304	328600
17900	0.000388471	0.0146093	0.000349758	0.536304	328400
17950	0.000388708	0.0146182	0.000349971	0.536304	328200
18000	0.000388945	0.0146477	0.000350185	0.535846	328000
18050	0.000389182	0.0146566	0.000350398	0.535846	327800
18100	0.000374369	0.0146505	0.000350612	0.527396	327600
18150	0.000374598	0.0146687	0.000351097	0.527272	327400
18200	0.000374827	0.0146777	0.000351311	0.527272	327200
18250	0.000375056	0.0146867	0.000351526	0.527272	327000
18300	0.000375285	0.0146956	0.000351741	0.527272	326800
18350	0.000360515	0.0147046	0.000351957	0.518533	326600
18400	0.000360736	0.0147136	0.000352172	0.518533	326400
18450	0.000360957	0.0147227	0.000333905	0.513338	326200
18500	0.000361178	0.0147317	0.00033411	0.513338	326000
18550	0.0003614	0.0147407	0.000334315	0.513338	325800
18600	0.000361622	0.0147498	0.000334521	0.513338	325600
18650	0.000361844	0.0147589	0.000334726	0.513338	325400
18700	0.000362067	0.0147679	0.000334932	0.513338	325200
18750	0.00036229	0.014777	0.000318908	0.508783	325000
18800	0.000362513	0.014795	0.000319105	0.508603	324800
18850	0.000362736	0.0148041	0.000301203	0.503521	324600
18900	0.00036296	0.0148132	0.000305538	0.504687	324400
18950	0.000363184	0.0148224	0.000305727	0.504687	324200
19000	0.000363408	0.0148315	0.000305915	0.504687	324000
19050	0.000363632	0.0148407	0.000295738	0.501779	323800
19100	0.000363857	0.0148498	0.000278799	0.496972	323600
19150	0.000383468	0.014859	0.000297972	0.513539	323400
19200	0.000383706	0.0148682	0.000298157	0.513539	323200
19250	0.000383943	0.0148774	0.000298341	0.513539	323000
19300	0.000384181	0.0148866	0.000298526	0.513539	322800
19350	0.000384419	0.0148959	0.000298711	0.513539	322600
19400	0.000384658	0.0149051	0.000298897	0.513539	322400
19450	0.000384896	0.0149144	0.000299082	0.513539	322200
19500	0.000385135	0.0149236	0.000299268	0.513539	322000
19550	0.000385375	0.0149329	0.000299454	0.513539	321800
19600	0.000402963	0.0149527	0.00029964	0.523293	321600
19650	0.000403214	0.014962	0.000285103	0.519221	321400
19700	0.000403465	0.0149714	0.00028528	0.519221	321200
19750	0.000403717	0.0149807	0.000268924	0.514644	321000
19800	0.000403968	0.01499	0.000252571	0.510065	320800
19850	0.00040422	0.0150084	0.000252728	0.509882	320600
19900	0.000404473	0.0150178	0.000252886	0.509882	320400
19950	0.000404725	0.0150272	0.000253044	0.509882	320200
20000	0.000404978	0.0150366	0.000253202	0.509882	320000
20050	0.000405231	0.015046	0.000253361	0.509882	319800
20100	0.000405485	0.0150554	0.000253519	0.509882	319600
20150	0.000405739	0.0150648	0.000253678	0.509882	319400
20200	0.000405993	0.0150743	0.000253837	0.509882	319200
20250	0.000406248	0.0150837	0.000253996	0.509882	319000
20300	0.000406503	0.0150932	0.000254155	0.509882	318800
20350	0.000406758	0.0150642	0.000254315	0.510653	318600
20400	0.000407013	0.0150737	0.000254475	0.510653	318400
20450	0.000407269	0.0150832	0.000254635	0.510653	318200
20500	0.000407525	0.0150927	0.000254795	0.510653	318000
20550	0.000407782	0.0151022	0.000254955	0.510653	317800
20600	0.000408038	0.0151117	0.000255116	0.510653	317600
20650	0.000408296	0.0150883	0.000255276	0.511313	317400
20700	0.000408553	0.0150979	0.000255437	0.511313	317200
20750	0.000408811	0.0151074	0.000255599	0.511313	317000
20800	0.000409069	0.0151169	0.00025576	0.511313	316800
20850	0.000409327	0.0151265	0.000255921	0.511313	316600
20900	0.000409586	0.015136	0.000256083	0.511313	316400
20950	0.000409845	0.0151208	0.000256245	0.511811	316200
21000	0.000410105	0.0151303	0.000256407	0.511811	316000
21050	0.000410364	0.0151399	0.00025657	0.511811	315800
21100	0.000410624	0.0151495	0.000256732	0.511811	315600
21150	0.000410885	0.0151592	0.000256895	0.51181	315400
21200	0.000411145	0.0151688	0.000257058	0.51181	315200
21250	0.000411406	0.0151784	0.000257221	0.51181	315000
21300	0.000411668	0.0151881	0.000257385	0.51181	314800
21350	0.00041193	0.0151222	0.000257548	0.513329	314600
21400	0.000398504	0.0151318	0.000257712	0.50553	314400
21450	0.000398758	0.0151414	0.000257876	0.50553	314200
21500	0.000384752	0.0151511	0.000258041	0.4974	314000
21550	0.000384997	0.0151607	0.000258205	0.4974	313800
21600	0.000385243	0.0151704	0.00025837	0.4974	313600
21650	0.000385488	0.0151801	0.000258535	0.4974	313400
21700	0.000385735	0.0151898	0.0002587	0.4974	313200
21750	0.000385981	0.0151909	0.000241664	0.49283	313000
21800	0.000386228	0.0152006	0.000241818	0.49283	312800
21850	0.000386475	0.0152103	0.000241973	0.49283	312600
21900	0.000386722	0.01522	0.000242128	0.49283	312400
21950	0.00038697	0.0152389	0.000242283	0.492659	312200
22000	0.000387218	0.0152487	0.000242438	0.492659	312000
22050	0.000387467	0.0152584	0.000242594	0.492659	311800
22100	0.000387715	0.0152682	0.00024275	0.492659	311600
22150	0.000387964	0.015278	0.000242906	0.492659	311400
22200	0.000388214	0.0152879	0.000243062	0.492659	311200
22250	0.000388463	0.0152977	0.000243218	0.492659	311000
22300	0.000388713	0.0153075	0.000243374	0.492659	310800
22350	0.000388964	0.0152832	0.000243531	0.493299	310600
22400	0.000389214	0.0152931	0.000243688	0.493299	310400
22450	0.000389465	0.0153029	0.000243845	0.493299	310200
22500	0.000389716	0.0153128	0.000244002	0.493299	310000
22550	0.000389968	0.0152838	0.00024416	0.494029	309800
22600	0.00039022	0.0153021	0.000244318	0.49387	309600
22650	0.000390472	0.0153206	0.000244476	0.49371	309400
22700	0.000390725	0.0153305	0.000244634	0.49371	309200
22750	0.000390978	0.0153404	0.000244792	0.49371	309000
22800	0.000391231	0.0153507	0.000244951	0.493703	308800
22850	0.000391484	0.0153434	0.000245109	0.494027	308600
22900	0.000391738	0.0153185	0.000245268	0.494681	308400
22950	0.000391992	0.0153284	0.000245428	0.494681	308200
23000	0.000392247	0.0153384	0.000245587	0.494681	308000
23050	0.000392502	0.0152687	0.000245747	0.496184	307800
23100	0.000392757	0.0152787	0.000245906	0.496184	307600
23150	0.000393013	0.0152575	0.000246066	0.496774	307400
23200	0.000393269	0.0152882	0.000246226	0.49638	307200
23250	0.000393525	0.0152982	0.000246387	0.49638	307000
23300	0.000393781	0.0153081	0.000246548	0.49638	306800
23350	0.000394038	0.0153181	0.000246708	0.49638	306600
23400	0.000394295	0.0152951	0.000246869	0.497005	306400
23450	0.000394553	0.0153051	0.000247031	0.497005	306200
23500	0.000394811	0.015326	0.000247192	0.4968	306000
23550	0.000395069	0.015336	0.000247354	0.4968	305800
23600	0.000395328	0.015346	0.000247516	0.4968	305600
23650	0.000395586	0.0153561	0.000247678	0.4968	305400
23700	0.000395846	0.0153561	0.00024784	0.49699	305200
23750	0.000396105	0.0153661	0.000248003	0.49699	305000
23800	0.000396365	0.0153281	0.000248165	0.497902	304800
23850	0.000396625	0.0152993	0.000248328	0.498641	304600
23900	0.000396886	0.0153094	0.000248491	0.498641	304400
23950	0.000397147	0.0153036	0.000248655	0.498944	304200
24000	0.000397408	0.0153137	0.000267577	0.504054	304000
24050	0.00039767	0.0153237	0.000267753	0.504054	303800
