pos	avg*ABBA	avg*BABA	avg*AABB	sliding_D*	QuartetCnt
398	0	0	0	0	3.39888e+19
399	0	0	0	0	2.92864e+19
400	0	0	0	0	3.39888e+19
401	0	0	0	0	2.92861e+19
402	0	0	0	0	3.39888e+19
403	0	0	0	0	2.92861e+19
404	0	0	0	0	3.39884e+19
405	0	0	0	0	2.92857e+19
406	0	0	0	0	3.39887e+19
407	0	0	0	0	2.92863e+19
408	0	0	0	0	3.39893e+19
409	0	0	0	0	2.92869e+19
410	0	0	0	0	3.39896e+19
411	0	0	0	0	2.92869e+19
412	0	0	0	0	3.39894e+19
413	0	0	0	0	2.92863e+19
414	0	0	0	0	3.3989e+19
415	0	0	0	0	2.92867e+19
416	0	0	0	0	3.39897e+19
417	0	0	0	0	2.92871e+19
418	0	0	0	0	3.399e+19
419	0	0	0	0	2.92874e+19
420	0	0	0	0	3.399e+19
421	0	0	0	0	2.92875e+19
422	0	0	0	0	3.39902e+19
423	0	0	0	0	2.92875e+19
424	0	0	0	0	3.39898e+19
425	0	0	0	0	2.92871e+19
426	0	0	0	0	3.39898e+19
427	0	0	0	0	2.92875e+19
428	0	0	0	0	3.39899e+19
429	0	0	0	0	2.92872e+19
430	0	0	0	0	3.39899e+19
431	0	0	0	0	2.92872e+19
432	0	0	0	0	3.39902e+19
433	0	0	0	0	2.92874e+19
434	0	0	0	0	3.39899e+19
435	0	0	0	0	2.92872e+19
436	0	0	0	0	3.39896e+19
437	0	0	0	0	2.92872e+19
438	0	0	0	0	3.39899e+19
439	0	0	0	0	2.92872e+19
440	0	0	0	0	3.39899e+19
441	0	0	0	0	2.92873e+19
442	0	0	0	0	3.39897e+19
443	0	0	0	0	2.9287e+19
444	0	0	0	0	3.39897e+19
445	0	0	0	0	2.92866e+19
446	0	0	0	0	3.39897e+19
447	0	0	0	0	2.92866e+19
448	0	0	0	0	3.3989e+19
449	0	0	0	0	2.92863e+19
450	0	0	0	0	3.3989e+19
451	0	0	0	0	2.9286e+19
452	0	0	0	0	3.39887e+19
453	0	0	0	0	2.92862e+19
454	0	0	0	0	3.39889e+19
455	0	0	0	0	2.92866e+19
456	0	0	0	0	3.39896e+19
457	0	0	0	0	2.92869e+19
458	0	0	0	0	3.39897e+19
459	0	0	0	0	2.92866e+19
460	0	0	0	0	3.39897e+19
461	0	0	0	0	2.92874e+19
462	0	0	0	0	3.39904e+19
463	0	0	0	0	2.92877e+19
464	0	0	0	0	3.39904e+19
465	0	0	0	0	2.92877e+19
466	0	0	0	0	3.39908e+19
467	0	0	0	0	2.92882e+19
468	0	0	0	0	3.39907e+19
469	0	0	0	0	2.92878e+19
470	0	0	0	0	3.39905e+19
471	0	0	0	0	2.92876e+19
472	0	0	0	0	3.39906e+19
473	0	0	0	0	2.92877e+19
474	0	0	0	0	3.399e+19
475	0	0	0	0	2.92877e+19
476	0	0	0	0	3.399e+19
477	0	0	0	0	2.92875e+19
478	0	0	0	0	3.39902e+19
479	0	0	0	0	2.92878e+19
480	0	0	0	0	3.39906e+19
481	0	0	0	0	2.9288e+19
482	0	0	0	0	3.39903e+19
483	0	0	0	0	2.92878e+19
484	0	0	0	0	3.39905e+19
485	0	0	0	0	2.92876e+19
486	0	0	0	0	3.39903e+19
487	0	0	0	0	2.9288e+19
488	0	0	0	0	3.39906e+19
489	0	0	0	0	2.92877e+19
490	0	0	0	0	3.39903e+19
491	0	0	0	0	2.92877e+19
492	0	0	0	0	3.399e+19
493	0	0	0	0	2.92877e+19
494	0	0	0	0	3.39905e+19
495	0	0	0	0	2.92875e+19
496	0	0	0	0	3.39903e+19
497	0	0	0	0	2.92873e+19
498	0	0	0	0	3.39899e+19
499	0	0	0.0283866	0	2.92873e+19
500	0	0	0.0285295	0	3.39902e+19
501	0	0	0.0279472	0	2.92875e+19
502	0	0	0.0263598	0	3.39899e+19
503	0	0	0.0251426	0	2.92869e+19
504	0	0	0.0256256	0	3.39899e+19
505	0	0	0.0250561	0	2.92872e+19
506	0	0	0.0235734	0	3.39896e+19
507	0	0	0.0233377	0	2.92869e+19
508	0	0	0.0227028	0	3.39896e+19
509	0	0	0.0213621	0	2.92868e+19
510	0	0	0.0209809	0	3.39895e+19
511	0	0	0.0203578	0	2.92868e+19
512	0	0	0.0193268	0	3.39892e+19
513	0	0	0.0184143	0	2.92865e+19
514	0	0	0.0182821	0	3.39892e+19
515	0	0	0.0177598	0	2.92865e+19
516	0	0	0.0182113	0	3.39896e+19
517	0	0	0.0178222	0	2.92869e+19
518	0	0	0.0177114	0	3.39899e+19
519	0	0	0.045056	0	2.92871e+19
520	0	0	0.0439666	0	3.39897e+19
521	0	0	0.0436895	0	2.92872e+19
522	0	0	0.0425398	0	3.39899e+19
523	0	0	0.0413901	0	2.92872e+19
524	0	0	0.0402404	0	3.39899e+19
525	0	0	0.0388861	0	2.92871e+19
526	0	0	0.0379409	0	3.39899e+19
527	0	0	0.0359356	0	2.92869e+19
528	0	0	0.0348126	0	3.39896e+19
529	0	0	0.032342	0	2.92866e+19
530	0	0	0.0315112	0	3.39893e+19
531	0	0	0.0300097	0	2.92866e+19
532	0	0	0.028938	0	3.39893e+19
533	0	0	0.0267591	0	2.92863e+19
534	0	0	0.0257299	0	3.3989e+19
535	0	0	0.0249553	0	2.92863e+19
536	0	0	0.0226343	0	3.39887e+19
537	0	0	0.0214429	0	2.92859e+19
538	0	0	0.0205292	0	3.39886e+19
539	0	0	0.0193522	0	2.92859e+19
540	0	0	0.0183846	0	3.39885e+19
541	0	0	0.0183883	0	2.92862e+19
542	0	0	0.0173667	0	3.39889e+19
543	0	0	0.0163451	0	2.92862e+19
544	0	0	0.0144629	0	3.39885e+19
545	0	0	0.0133553	0	2.92859e+19
546	0	0	0.0125345	0	3.39885e+19
547	0	0	0.0116961	0	2.92859e+19
548	0	0	0.0100882	0	3.39883e+19
549	0	0	0.00847922	0	2.92853e+19
550	0	0	0.0078963	0	3.39878e+19
551	0	0	0.00752013	0	2.92851e+19
552	0	0	0.00753279	0	3.39881e+19
553	0	0	0.00708968	0	2.92854e+19
554	0	0	0.00601067	0	3.39876e+19
555	0	0	0.00527976	0	2.92847e+19
556	0	0	0.00490264	0	3.39874e+19
557	0	0	0.00455719	0	2.92847e+19
558	0	0	0.00409243	0	3.39873e+19
559	0	0	0.00399929	0	2.9285e+19
560	0	0	0.00387072	0	3.39881e+19
561	0	0	0.00319943	0	2.9285e+19
562	0	0	0.0029126	0	3.39878e+19
563	0	0	0.00249651	0	2.92851e+19
564	0	0	0.00230053	0	3.39884e+19
565	0	0	0.00198756	0	2.9286e+19
566	0	0	0.00139892	0	3.39884e+19
567	0	0	0.000936357	0	2.92857e+19
568	0	0	0.000432202	0	3.3988e+19
569	0	0	0	0	2.92854e+19
570	0	0	0	0	3.39879e+19
571	0	0	0	0	2.92854e+19
572	0	0	0	0	3.39881e+19
573	0	0	0	0	2.92854e+19
574	0	0	0	0	3.39881e+19
575	0	0	0	0	2.92855e+19
576	0	0	0	0	3.39881e+19
577	0	0	0	0	2.92858e+19
578	0	0	0	0	3.39885e+19
579	0	0	0	0	2.92862e+19
580	0	0	0	0	3.39879e+19
581	0	0	0	0	2.92849e+19
582	0	0	0	0	3.39884e+19
583	0	0	0	0	2.92857e+19
584	0	0	0	0	3.39888e+19
585	0	0	0	0	2.9286e+19
586	0	0	0	0	3.39887e+19
587	0	0	0	0	2.92857e+19
588	0	0	0	0	3.39884e+19
589	0	0	0	0	2.92861e+19
590	0	0	0	0	3.39888e+19
591	0	0	0	0	2.92851e+19
592	0	0	0	0	3.39878e+19
593	0	0	0	0	2.92849e+19
594	0	0	0	0	3.39885e+19
595	0	0	0	0	2.92859e+19
596	0	0	0	0	3.39889e+19
597	0	0	0	0	2.92866e+19
598	0	0	0	0	3.39896e+19
599	0	0	0	0	2.92869e+19
600	0	0	0	0	3.39896e+19
601	0	0	0	0	2.92869e+19
602	0	0	0	0	3.39895e+19
603	0	0	0	0	2.92872e+19
604	0	0	0	0	3.39899e+19
605	0	0	0	0	2.92872e+19
606	0	0	0	0	3.39902e+19
607	0	0	0	0	2.92879e+19
608	0	0	0	0	3.39906e+19
609	0	0	0	0	2.92879e+19
610	0	0	0	0	3.39903e+19
611	0	0	0	0	2.92879e+19
612	0	0	0	0	3.39903e+19
613	0	0	0	0	2.92876e+19
614	0	0	0	0	3.39899e+19
615	0	0	0	0	2.92872e+19
616	0	0	0	0	3.39903e+19
617	0	0	0	0	2.92876e+19
618	0	0	0	0	3.399e+19
619	0	0	0	0	2.92873e+19
620	0	0	0	0	3.39899e+19
621	0	0	0	0	2.92868e+19
622	0	0	0	0	3.39893e+19
623	0	0	0	0	2.92868e+19
624	0	0	0	0	3.39898e+19
625	0	0	0	0	2.92871e+19
626	0	0	0	0	3.399e+19
627	0	0	0	0	2.9287e+19
628	0	0	0	0	3.399e+19
629	0	0	0	0	2.9287e+19
630	0	0	0	0	3.39897e+19
631	0	0	0	0	2.92874e+19
632	0	0	0	0	3.39898e+19
633	0	0	0	0	2.92871e+19
634	0	0	0	0	3.39894e+19
635	0	0	0	0	2.92868e+19
636	0	0	0	0	3.39898e+19
637	0	0	0	0	2.92874e+19
638	0	0	0	0	3.39901e+19
639	0	0	0	0	2.92874e+19
640	0	0	0	0	3.399e+19
641	0	0	0	0	2.92874e+19
642	0	0	0	0	3.399e+19
643	0	0	0	0	2.92877e+19
644	0	0	0	0	3.399e+19
645	0	0	0	0	2.92874e+19
646	0	0	0	0	3.39897e+19
647	0	0	0	0	2.92866e+19
648	0	0	0	0	3.3989e+19
649	0	0	0	0	2.92866e+19
650	0	0	0	0	3.39897e+19
651	0	0	0	0	2.92874e+19
652	0	0	0	0	3.39901e+19
653	0	0	0	0	2.92874e+19
654	0	0	0	0	3.39901e+19
655	0	0	0	0	2.92871e+19
656	0	0	0	0	3.39897e+19
657	0	0	0	0	2.92866e+19
658	0	0	0	0	3.39896e+19
659	0	0	0	0	2.92866e+19
660	0	0	0	0	3.39893e+19
661	0	0	0	0	2.92866e+19
662	0	0	0	0	3.39897e+19
663	0	0	0	0	2.9287e+19
664	0	0	0	0	3.39897e+19
665	0	0	0	0	2.9287e+19
666	0	0	0	0	3.39897e+19
667	0	0	0	0	2.92874e+19
668	0	0	0	0	3.39904e+19
669	0	0	0	0	2.92877e+19
670	0	0	0	0	3.39908e+19
671	0	0	0	0	2.92884e+19
672	0	0	0	0	3.39913e+19
673	0	0	0	0	2.92886e+19
674	0	0	0	0	3.39913e+19
675	0	0	0	0	2.92886e+19
676	0	0	0	0	3.39909e+19
677	0	0	0	0	2.92883e+19
678	0	0	0	0	3.39913e+19
679	0	0	0	0	2.92888e+19
680	0	0	0	0	3.39912e+19
681	0	0	0	0	2.92887e+19
682	0	0	0	0	3.39912e+19
683	0	0	0	0	2.92887e+19
684	0	0	0	0	3.39911e+19
685	0	0	0	0	2.92885e+19
686	0	0	0	0	3.39909e+19
687	0	0	0	0	2.92879e+19
688	0	0	0	0	3.39906e+19
689	0	0	0	0	2.92879e+19
690	0	0	0	0	3.39903e+19
691	0	0	0	0	2.92878e+19
692	0	0	0	0	3.39905e+19
693	0	0	0	0	2.92878e+19
694	0	0	0	0	3.39902e+19
695	0	0	0	0	2.92875e+19
696	0	0	0	0	3.39902e+19
697	0	0	0	0	2.92875e+19
